Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 4.695869, 0.2129531
5, 42.33826, 0.0236193
6, 45.3739, 0.0220391
7, 74.6046, 0.013404
8, 73.03482, 0.0136921
9, 61.74746, 0.016195
10, 83.8694, 0.0119233
11, 69.17256, 0.0144566
12, 73.20644, 0.01366
13, 72.70824, 0.0137536
14, 73.8307, 0.0135445
15, 68.52976, 0.0145922
16, 75.34148, 0.0132729
17, 71.59939, 0.0139666
18, 71.57377, 0.0139716
19, 72.72516, 0.0137504
20, 70.45628, 0.0141932
21, 74.35884, 0.0134483
22, 73.92731, 0.0135268
23, 72.54683, 0.0137842
24, 71.7973, 0.0139281
25, 70.93356, 0.0140977
26, 71.66815, 0.0139532
27, 72.15267, 0.0138595
28, 71.91348, 0.0139056
29, 72.8067, 0.013735
30, 71.00458, 0.0140836
31, 72.46639, 0.0137995
32, 23.8774, 0.0418806
33, 71.76845, 0.0139337
34, 71.56352, 0.0139736
35, 71.06058, 0.0140725
36, 73.2059, 0.0136601
37, 71.71955, 0.0139432
38, 71.53587, 0.013979
39, 71.7566, 0.013936
40, 71.98284, 0.0138922
41, 71.62246, 0.0139621
42, 71.57069, 0.0139722
43, 68.31068, 0.014639
44, 70.80699, 0.0141229
45, 72.65752, 0.0137632
46, 71.84785, 0.0139183
47, 71.30888, 0.0140235
48, 67.2599, 0.0148677
49, 21.03094, 0.047549
50, 60.79545, 0.0164486
51, 15.27287, 0.0654756
52, 82.23211, 0.0121607
53, 73.36757, 0.01363
54, 70.22718, 0.0142395
55, 67.36184, 0.0148452
56, 70.20746, 0.0142435
57, 68.95506, 0.0145022
58, 67.55844, 0.014802
59, 71.8205, 0.0139236
60, 70.10312, 0.0142647
61, 69.62916, 0.0143618
62, 70.28691, 0.0142274
63, 23.22568, 0.0430558
64, 81.46108, 0.0122758
65, 68.65161, 0.0145663
66, 75.8875, 0.0131774
67, 71.03484, 0.0140776
68, 69.62043, 0.0143636
69, 32.43689, 0.0308291
70, 85.48251, 0.0116983
71, 73.84979, 0.013541
72, 71.78905, 0.0139297
73, 70.9698, 0.0140905
74, 7.421437, 0.1347448
75, 3.281415, 0.3047466
76, 12.92942, 0.077343
77, 24.60503, 0.0406421
78, 35.68854, 0.0280202
79, 70.05549, 0.0142744
80, 35.19974, 0.0284093
81, 35.7471, 0.0279743
82, 35.48175, 0.0281835
83, 37.38863, 0.0267461
84, 35.62332, 0.0280715
85, 67.28796, 0.0148615
86, 35.8935, 0.0278602
87, 36.01903, 0.0277631
88, 74.8307, 0.0133635
89, 36.30818, 0.027542
90, 35.17287, 0.028431
91, 72.02328, 0.0138844
