Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.385499, 0.1856838
5, 26.22387, 0.0381332
6, 75.01988, 0.0133298
7, 68.31908, 0.0146372
8, 72.96394, 0.0137054
9, 72.34529, 0.0138226
10, 74.41085, 0.0134389
11, 71.38472, 0.0140086
12, 70.89131, 0.0141061
13, 72.3568, 0.0138204
14, 72.9017, 0.0137171
15, 72.41287, 0.0138097
16, 73.10476, 0.013679
17, 71.13589, 0.0140576
18, 69.51686, 0.014385
19, 75.06211, 0.0133223
20, 71.03484, 0.0140776
21, 72.49371, 0.0137943
22, 71.89641, 0.0139089
23, 71.44286, 0.0139972
24, 71.88194, 0.0139117
25, 71.03686, 0.0140772
26, 24.07828, 0.0415312
27, 71.31193, 0.0140229
28, 72.06065, 0.0138772
29, 72.11105, 0.0138675
30, 70.34278, 0.0142161
31, 73.22092, 0.0136573
32, 71.89176, 0.0139098
33, 71.84992, 0.0139179
34, 71.08634, 0.0140674
35, 71.3511, 0.0140152
36, 73.09621, 0.0136806
37, 71.65993, 0.0139548
38, 72.01447, 0.0138861
39, 71.98284, 0.0138922
40, 71.74374, 0.0139385
41, 69.79829, 0.014327
42, 72.30658, 0.01383
43, 73.04069, 0.013691
44, 35.69962, 0.0280115
45, 72.80988, 0.0137344
46, 71.89693, 0.0139088
47, 70.54226, 0.0141759
48, 55.4035, 0.0180494
49, 66.85922, 0.0149568
50, 14.76228, 0.0677402
51, 65.85663, 0.0151845
52, 75.03001, 0.013328
53, 70.04665, 0.0142762
54, 68.62665, 0.0145716
55, 69.05695, 0.0144808
56, 69.35727, 0.0144181
57, 68.89662, 0.0145145
58, 71.03382, 0.0140778
59, 23.98519, 0.0416924
60, 67.45181, 0.0148254
61, 72.62798, 0.0137688
62, 70.05303, 0.0142749
63, 72.24598, 0.0138416
64, 70.50048, 0.0141843
65, 70.84612, 0.0141151
66, 71.21746, 0.0140415
67, 71.39339, 0.0140069
68, 61.31659, 0.0163088
69, 88.07081, 0.0113545
70, 71.26923, 0.0140313
71, 71.09493, 0.0140657
72, 72.90915, 0.0137157
73, 71.65069, 0.0139566
74, 71.91968, 0.0139044
75, 70.84361, 0.0141156
76, 72.87355, 0.0137224
77, 69.90855, 0.0143044
78, 73.3708, 0.0136294
79, 72.09286, 0.013871
80, 70.89785, 0.0141048
81, 70.52037, 0.0141803
82, 73.1909, 0.0136629
83, 36.04695, 0.0277416
84, 71.50723, 0.0139846
85, 71.26517, 0.0140321
86, 70.52187, 0.01418
87, 73.94262, 0.013524
88, 71.52053, 0.013982
89, 70.50546, 0.0141833
90, 72.23241, 0.0138442
91, 72.07467, 0.0138745
