Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 4.837529, 0.2067171
5, 25.83472, 0.0387076
6, 64.71906, 0.0154514
7, 73.77297, 0.0135551
8, 70.06923, 0.0142716
9, 72.85974, 0.013725
10, 70.78242, 0.0141278
11, 73.06149, 0.0136871
12, 73.62794, 0.0135818
13, 70.812, 0.0141219
14, 72.44907, 0.0138028
15, 72.52631, 0.0137881
16, 71.94504, 0.0138995
17, 70.44933, 0.0141946
18, 73.22949, 0.0136557
19, 72.07259, 0.0138749
20, 71.66712, 0.0139534
21, 71.73447, 0.0139403
22, 23.83478, 0.0419555
23, 72.3898, 0.0138141
24, 72.19591, 0.0138512
25, 71.85147, 0.0139176
26, 71.86645, 0.0139147
27, 72.16257, 0.0138576
28, 71.80968, 0.0139257
29, 71.36384, 0.0140127
30, 71.53844, 0.0139785
31, 72.27522, 0.013836
32, 71.44286, 0.0139972
33, 70.72186, 0.0141399
34, 71.95229, 0.0138981
35, 73.15022, 0.0136705
36, 71.57377, 0.0139716
37, 71.93831, 0.0139008
38, 35.81354, 0.0279224
39, 72.50054, 0.013793
40, 71.47095, 0.0139917
41, 71.96626, 0.0138954
42, 70.80499, 0.0141233
43, 72.01394, 0.0138862
44, 71.97921, 0.0138929
45, 72.3139, 0.0138286
46, 71.56864, 0.0139726
47, 55.31861, 0.0180771
48, 67.59772, 0.0147934
49, 15.33651, 0.0652039
50, 58.43169, 0.017114
51, 74.55287, 0.0134133
52, 23.64659, 0.0422894
53, 64.62704, 0.0154734
54, 59.23574, 0.0168817
55, 83.9948, 0.0119055
56, 70.14049, 0.0142571
57, 70.6579, 0.0141527
58, 69.5899, 0.0143699
59, 70.47861, 0.0141887
60, 71.09746, 0.0140652
61, 70.71336, 0.0141416
62, 71.97403, 0.0138939
63, 68.52131, 0.014594
64, 73.70283, 0.013568
65, 71.67893, 0.0139511
66, 71.39645, 0.0140063
67, 71.9932, 0.0138902
68, 71.77566, 0.0139323
69, 61.46546, 0.0162693
70, 80.33483, 0.0124479
71, 73.41712, 0.0136208
72, 74.71217, 0.0133847
73, 71.32108, 0.0140211
74, 72.19643, 0.0138511
75, 35.75298, 0.0279697
76, 71.32057, 0.0140212
77, 71.5456, 0.0139771
78, 72.40553, 0.0138111
79, 71.79111, 0.0139293
80, 70.90589, 0.0141032
81, 71.59734, 0.013967
82, 72.09129, 0.0138713
83, 63.15204, 0.0158348
84, 83.65961, 0.0119532
85, 71.86179, 0.0139156
86, 71.14349, 0.0140561
87, 71.36129, 0.0140132
88, 70.95268, 0.0140939
89, 71.73962, 0.0139393
90, 71.87988, 0.0139121
91, 70.16215, 0.0142527
