Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 6.332481, 0.157916
5, 75.04803, 0.0133248
6, 92.02257, 0.0108669
7, 71.22811, 0.0140394
8, 72.54788, 0.013784
9, 71.52718, 0.0139807
10, 72.3678, 0.0138183
11, 70.98844, 0.0140868
12, 71.81432, 0.0139248
13, 72.88523, 0.0137202
14, 69.59523, 0.0143688
15, 73.86124, 0.0135389
16, 71.944, 0.0138997
17, 72.39294, 0.0138135
18, 35.57478, 0.0281098
19, 72.45012, 0.0138026
20, 72.08142, 0.0138732
21, 72.19486, 0.0138514
22, 72.00201, 0.0138885
23, 71.1106, 0.0140626
24, 72.42966, 0.0138065
25, 70.9406, 0.0140963
26, 71.43265, 0.0139992
27, 72.8948, 0.0137184
28, 71.08735, 0.0140672
29, 72.90489, 0.0137165
30, 71.13287, 0.0140582
31, 72.64063, 0.0137664
32, 70.98995, 0.0140865
33, 72.64697, 0.0137652
34, 70.75989, 0.0141323
35, 72.15112, 0.0138598
36, 71.54253, 0.0139777
37, 23.92923, 0.0417899
38, 72.2272, 0.0138452
39, 71.62965, 0.0139607
40, 72.55315, 0.013783
41, 71.23978, 0.0140371
42, 71.58504, 0.0139694
43, 71.82102, 0.0139235
44, 72.46954, 0.0137989
45, 70.14492, 0.0142562
46, 73.41605, 0.013621
47, 71.884, 0.0139113
48, 69.45409, 0.014398
49, 73.10529, 0.0136789
50, 73.29766, 0.013643
51, 71.43214, 0.0139993
52, 49.27127, 0.0202958
53, 65.97569, 0.0151571
54, 10.72561, 0.0932348
55, 35.04702, 0.0285331
56, 73.99076, 0.0135152
57, 69.0894, 0.014474
58, 68.62099, 0.0145728
59, 70.0658, 0.0142723
60, 67.72361, 0.0147659
61, 72.01134, 0.0138867
62, 70.00694, 0.0142843
63, 71.77875, 0.0139317
64, 69.34428, 0.0144208
65, 71.90417, 0.0139074
66, 70.65191, 0.0141539
67, 71.34703, 0.014016
68, 69.57925, 0.0143721
69, 73.37241, 0.0136291
70, 71.39236, 0.0140071
71, 71.47503, 0.0139909
72, 71.55686, 0.0139749
73, 72.15997, 0.0138581
74, 70.39874, 0.0142048
75, 72.53683, 0.0137861
76, 72.03988, 0.0138812
77, 71.84114, 0.0139196
78, 71.02676, 0.0140792
79, 71.73653, 0.0139399
80, 71.9787, 0.013893
81, 70.93507, 0.0140974
82, 72.56631, 0.0137805
83, 70.90338, 0.0141037
84, 23.89104, 0.0418567
85, 73.37888, 0.0136279
86, 71.49701, 0.0139866
87, 71.08078, 0.0140685
88, 72.52578, 0.0137882
89, 70.52187, 0.01418
90, 72.27522, 0.013836
91, 69.81728, 0.0143231
