Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 10.14868, 0.098535
5, 46.79019, 0.021372
6, 134.0267, 0.0074612
7, 184.1383, 0.0054307
8, 216.868, 0.0046111
9, 236.6136, 0.0042263
10, 240.1249, 0.0041645
11, 241.2022, 0.0041459
12, 202.1386, 0.0049471
13, 204.2233, 0.0048966
14, 246.0206, 0.0040647
15, 250.7711, 0.0039877
16, 204.8844, 0.0048808
17, 241.0859, 0.0041479
18, 238.2087, 0.004198
19, 207.3269, 0.0048233
20, 228.5505, 0.0043754
21, 237.1298, 0.0042171
22, 255.8985, 0.0039078
23, 211.1977, 0.0047349
24, 201.0899, 0.0049729
25, 195.7292, 0.0051091
26, 220.6239, 0.0045326
27, 194.1936, 0.0051495
28, 191.681, 0.005217
29, 173.6322, 0.0057593
30, 193.4797, 0.0051685
31, 196.959, 0.0050772
32, 188.0901, 0.0053166
33, 184.1248, 0.0054311
34, 230.2503, 0.0043431
35, 201.1385, 0.0049717
36, 36.18325, 0.0276371
37, 196.8155, 0.0050809
38, 198.0041, 0.0050504
39, 206.5476, 0.0048415
40, 197.2737, 0.0050691
41, 233.0079, 0.0042917
42, 186.4871, 0.0053623
43, 180.688, 0.0055344
44, 200.449, 0.0049888
45, 214.3485, 0.0046653
46, 198.1022, 0.0050479
47, 234.0331, 0.0042729
48, 251.8828, 0.0039701
49, 197.056, 0.0050747
50, 223.9993, 0.0044643
51, 225.1694, 0.0044411
52, 185.546, 0.0053895
53, 200.1081, 0.0049973
54, 239.8599, 0.0041691
55, 224.482, 0.0044547
56, 218.4121, 0.0045785
57, 53.17141, 0.0188071
58, 142.4562, 0.0070197
59, 198.4206, 0.0050398
60, 210.7082, 0.0047459
61, 223.7937, 0.0044684
62, 197.5309, 0.0050625
63, 211.685, 0.004724
64, 212.0396, 0.0047161
65, 237.2873, 0.0042143
66, 216.6706, 0.0046153
67, 200.016, 0.0049996
68, 235.0066, 0.0042552
69, 228.2792, 0.0043806
70, 230.6965, 0.0043347
71, 213.2333, 0.0046897
72, 226.1983, 0.0044209
73, 249.0536, 0.0040152
74, 220.022, 0.004545
75, 222.3161, 0.0044981
76, 219.6547, 0.0045526
77, 94.71311, 0.0105582
78, 220.9212, 0.0045265
79, 221.6116, 0.0045124
80, 200.7468, 0.0049814
81, 23.87227, 0.0418896
82, 189.9444, 0.0052647
83, 112.7688, 0.0088677
84, 198.5624, 0.0050362
85, 200.6622, 0.0049835
86, 196.9822, 0.0050766
87, 229.8481, 0.0043507
88, 237.6595, 0.0042077
89, 225.7285, 0.0044301
90, 238.0329, 0.0042011
91, 232.2719, 0.0043053
92, 222.613, 0.0044921
