Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 8.575381, 0.1166129
5, 77.23856, 0.0129469
6, 194.8672, 0.0051317
7, 202.2531, 0.0049443
8, 181.4289, 0.0055118
9, 244.7261, 0.0040862
10, 233.3232, 0.0042859
11, 164.8397, 0.0060665
12, 154.593, 0.0064686
13, 253.2094, 0.0039493
14, 235.2831, 0.0042502
15, 194.2955, 0.0051468
16, 243.6172, 0.0041048
17, 217.6089, 0.0045954
18, 195.9824, 0.0051025
19, 209.5074, 0.0047731
20, 221.0189, 0.0045245
21, 235.1945, 0.0042518
22, 189.4298, 0.005279
23, 181.2087, 0.0055185
24, 196.3904, 0.0050919
25, 188.1999, 0.0053135
26, 172.0697, 0.0058116
27, 163.4735, 0.0061172
28, 175.5803, 0.0056954
29, 185.9393, 0.0053781
30, 217.5521, 0.0045966
31, 197.6089, 0.0050605
32, 218.1311, 0.0045844
33, 163.284, 0.0061243
34, 173.8889, 0.0057508
35, 221.7983, 0.0045086
36, 182.3121, 0.0054851
37, 199.3302, 0.0050168
38, 190.6941, 0.005244
39, 194.8065, 0.0051333
40, 262.1851, 0.0038141
41, 194.9318, 0.00513
42, 187.5047, 0.0053332
43, 181.4487, 0.0055112
44, 179.3625, 0.0055753
45, 163.9532, 0.0060993
46, 210.4067, 0.0047527
47, 195.9785, 0.0051026
48, 225.1694, 0.0044411
49, 149.2961, 0.0066981
50, 168.6255, 0.0059303
51, 171.3121, 0.0058373
52, 185.8183, 0.0053816
53, 153.7728, 0.0065031
54, 167.7177, 0.0059624
55, 201.2477, 0.004969
56, 191.0621, 0.0052339
57, 237.5861, 0.004209
58, 180.3134, 0.0055459
59, 233.7596, 0.0042779
60, 163.5938, 0.0061127
61, 169.3939, 0.0059034
62, 233.2525, 0.0042872
63, 254.7836, 0.0039249
64, 204.4697, 0.0048907
65, 274.2356, 0.0036465
66, 167.4481, 0.005972
67, 24.88348, 0.0401873
68, 228.6028, 0.0043744
69, 231.1871, 0.0043255
70, 239.8024, 0.0041701
71, 249.0288, 0.0040156
72, 196.1631, 0.0050978
73, 201.1465, 0.0049715
74, 247.4635, 0.004041
75, 217.0233, 0.0046078
76, 261.65, 0.0038219
77, 237.6257, 0.0042083
78, 238.2825, 0.0041967
79, 184.0367, 0.0054337
80, 233.6285, 0.0042803
81, 230.755, 0.0043336
82, 214.3163, 0.004666
83, 216.3987, 0.0046211
84, 252.5444, 0.0039597
85, 224.3158, 0.004458
86, 196.1592, 0.0050979
87, 206.1261, 0.0048514
88, 227.609, 0.0043935
89, 252.0924, 0.0039668
90, 234.0276, 0.004273
91, 241.5634, 0.0041397
