Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 6.094072, 0.1640939
5, 72.91499, 0.0137146
6, 113.1798, 0.0088355
7, 72.6285, 0.0137687
8, 70.55818, 0.0141727
9, 72.0565, 0.013878
10, 72.3207, 0.0138273
11, 72.06688, 0.013876
12, 72.71511, 0.0137523
13, 72.14643, 0.0138607
14, 69.88071, 0.0143101
15, 74.10262, 0.0134948
16, 70.98794, 0.0140869
17, 72.0648, 0.0138764
18, 72.01342, 0.0138863
19, 72.16778, 0.0138566
20, 71.28752, 0.0140277
21, 72.05961, 0.0138774
22, 72.06947, 0.0138755
23, 71.7633, 0.0139347
24, 71.71338, 0.0139444
25, 71.6851, 0.0139499
26, 72.14071, 0.0138618
27, 71.7633, 0.0139347
28, 71.9321, 0.013902
29, 71.76742, 0.0139339
30, 17.9397, 0.0557423
31, 72.08142, 0.0138732
32, 71.56352, 0.0139736
33, 72.02898, 0.0138833
34, 71.30227, 0.0140248
35, 71.14653, 0.0140555
36, 73.29927, 0.0136427
37, 71.66969, 0.0139529
38, 71.9052, 0.0139072
39, 71.59068, 0.0139683
40, 72.05493, 0.0138783
41, 71.31752, 0.0140218
42, 72.31233, 0.0138289
43, 71.89124, 0.0139099
44, 71.80658, 0.0139263
45, 70.7644, 0.0141314
46, 72.27992, 0.0138351
47, 72.33901, 0.0138238
48, 71.78493, 0.0139305
49, 71.51848, 0.0139824
50, 72.01342, 0.0138863
51, 71.9233, 0.0139037
52, 55.51453, 0.0180133
53, 53.30149, 0.0187612
54, 27.75149, 0.0360341
55, 70.95621, 0.0140932
56, 71.85457, 0.013917
57, 66.84939, 0.014959
58, 4.77461, 0.2094412
59, 62.62682, 0.0159676
60, 70.44039, 0.0141964
61, 71.21138, 0.0140427
62, 71.20884, 0.0140432
63, 71.23471, 0.0140381
64, 70.25629, 0.0142336
65, 72.2674, 0.0138375
66, 71.52257, 0.0139816
67, 71.8556, 0.0139168
68, 71.36434, 0.0140126
69, 71.11111, 0.0140625
70, 70.94111, 0.0140962
71, 72.68921, 0.0137572
72, 35.72755, 0.0279896
73, 72.20269, 0.0138499
74, 71.19769, 0.0140454
75, 71.17691, 0.0140495
76, 72.75584, 0.0137446
77, 71.1987, 0.0140452
78, 71.11465, 0.0140618
79, 72.01498, 0.013886
80, 71.97973, 0.0138928
81, 71.03988, 0.0140766
82, 72.50632, 0.0137919
83, 70.89835, 0.0141047
84, 71.27075, 0.014031
85, 71.76536, 0.0139343
86, 72.16153, 0.0138578
87, 70.21634, 0.0142417
88, 72.97832, 0.0137027
89, 72.16933, 0.0138563
90, 71.16982, 0.0140509
91, 72.06947, 0.0138755
