Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.316061, 0.1881092
5, 21.62092, 0.0462515
6, 97.67152, 0.0102384
7, 71.47605, 0.0139907
8, 71.3995, 0.0140057
9, 71.71132, 0.0139448
10, 71.86541, 0.0139149
11, 72.70137, 0.0137549
12, 71.34652, 0.0140161
13, 35.56605, 0.0281167
14, 72.20269, 0.0138499
15, 50.64624, 0.0197448
16, 20.93259, 0.0477724
17, 33.25408, 0.0300715
18, 79.24684, 0.0126188
19, 71.72572, 0.013942
20, 70.15279, 0.0142546
21, 74.21316, 0.0134747
22, 72.21207, 0.0138481
23, 71.02475, 0.0140796
24, 71.7566, 0.013936
25, 72.01134, 0.0138867
26, 71.9559, 0.0138974
27, 71.11768, 0.0140612
28, 23.98208, 0.0416978
29, 71.18299, 0.0140483
30, 72.12093, 0.0138656
31, 72.58105, 0.0137777
32, 71.99632, 0.0138896
33, 70.8883, 0.0141067
34, 51.58548, 0.0193853
35, 86.07259, 0.0116181
36, 72.35838, 0.0138201
37, 71.98129, 0.0138925
38, 72.28724, 0.0138337
39, 53.23227, 0.0187856
40, 31.91381, 0.0313344
41, 32.92604, 0.0303711
42, 72.32488, 0.0138265
43, 71.52871, 0.0139804
44, 72.41864, 0.0138086
45, 48.49379, 0.0206212
46, 72.15372, 0.0138593
47, 10.66749, 0.0937428
48, 55.55586, 0.0179999
49, 95.9389, 0.0104233
50, 71.52922, 0.0139803
51, 70.70985, 0.0141423
52, 69.61995, 0.0143637
53, 70.02213, 0.0142812
54, 67.5256, 0.0148092
55, 72.47007, 0.0137988
56, 70.93456, 0.0140975
57, 70.66738, 0.0141508
58, 68.10783, 0.0146826
59, 72.44067, 0.0138044
60, 71.82876, 0.013922
61, 69.78708, 0.0143293
62, 70.91746, 0.0141009
63, 71.5497, 0.0139763
64, 70.84009, 0.0141163
65, 71.46788, 0.0139923
66, 73.15289, 0.01367
67, 71.59734, 0.013967
68, 71.1683, 0.0140512
69, 69.87486, 0.0143113
70, 74.29089, 0.0134606
71, 72.6132, 0.0137716
72, 72.65594, 0.0137635
73, 72.8693, 0.0137232
74, 71.44643, 0.0139965
75, 71.44184, 0.0139974
76, 33.52071, 0.0298323
77, 86.63259, 0.011543
78, 69.36256, 0.014417
79, 73.27511, 0.0136472
80, 71.83959, 0.0139199
81, 71.54919, 0.0139764
82, 71.47554, 0.0139908
83, 71.32769, 0.0140198
84, 71.71852, 0.0139434
85, 70.47366, 0.0141897
86, 71.35212, 0.014015
87, 71.87057, 0.0139139
88, 71.46124, 0.0139936
89, 70.78794, 0.0141267
90, 71.19262, 0.0140464
91, 73.65777, 0.0135763
