Frame, FPS, Frame Time
1, Infinity, 0
2, Infinity, 0
3, 50, 0.02
4, 16.29732, 0.0613598
5, 17.9905, 0.0555849
6, 90.12988, 0.0110951
7, 73.38372, 0.013627
8, 71.19921, 0.0140451
9, 71.62144, 0.0139623
10, 72.161, 0.0138579
11, 72.78762, 0.0137386
12, 72.24076, 0.0138426
13, 68.84065, 0.0145263
14, 69.56667, 0.0143747
15, 71.9673, 0.0138952
16, 77.34251, 0.0129295
17, 71.30074, 0.0140251
18, 72.88948, 0.0137194
19, 70.63943, 0.0141564
20, 70.72786, 0.0141387
21, 24.10841, 0.0414793
22, 71.72623, 0.0139419
23, 72.28358, 0.0138344
24, 71.78082, 0.0139313
25, 69.05982, 0.0144802
26, 74.85814, 0.0133586
27, 71.93054, 0.0139023
28, 71.85043, 0.0139178
29, 71.72829, 0.0139415
30, 71.81174, 0.0139253
31, 71.82308, 0.0139231
32, 71.69127, 0.0139487
33, 70.71686, 0.0141409
34, 73.29659, 0.0136432
35, 71.87885, 0.0139123
36, 72.01913, 0.0138852
37, 71.39746, 0.0140061
38, 35.59808, 0.0280914
39, 68.14078, 0.0146755
40, 73.76917, 0.0135558
41, 72.28254, 0.0138346
42, 74.78704, 0.0133713
43, 71.82308, 0.0139231
44, 71.59631, 0.0139672
45, 72.59634, 0.0137748
46, 70.89383, 0.0141056
47, 69.7496, 0.014337
48, 74.56454, 0.0134112
49, 71.88711, 0.0139107
50, 70.78193, 0.0141279
51, 72.72092, 0.0137512
52, 72.05856, 0.0138776
53, 71.28803, 0.0140276
54, 53.35838, 0.0187412
55, 70.27061, 0.0142307
56, 10.34857, 0.0966317
57, 71.55737, 0.0139748
58, 75.43298, 0.0132568
59, 69.33659, 0.0144224
60, 70.53579, 0.0141772
61, 69.94817, 0.0142963
62, 69.91394, 0.0143033
63, 69.66262, 0.0143549
64, 71.03484, 0.0140776
65, 69.84313, 0.0143178
66, 71.63734, 0.0139592
67, 70.95973, 0.0140925
68, 70.27456, 0.0142299
69, 71.51592, 0.0139829
70, 69.52459, 0.0143834
71, 71.93831, 0.0139008
72, 72.27, 0.013837
73, 71.61887, 0.0139628
74, 70.40865, 0.0142028
75, 72.79557, 0.0137371
76, 67.82834, 0.0147431
77, 71.62708, 0.0139612
78, 70.36357, 0.0142119
79, 71.67739, 0.0139514
80, 72.08765, 0.013872
81, 36.11177, 0.0276918
82, 75.17384, 0.0133025
83, 70.90388, 0.0141036
84, 71.53895, 0.0139784
85, 72.5858, 0.0137768
86, 70.9829, 0.0140879
87, 72.11209, 0.0138673
88, 71.93262, 0.0139019
89, 71.33024, 0.0140193
90, 72.62006, 0.0137703
91, 71.88504, 0.0139111
92, 70.85265, 0.0141138
93, 71.97403, 0.0138939
94, 71.13438, 0.0140579
95, 70.41312, 0.0142019
96, 73.45272, 0.0136142
97, 71.96574, 0.0138955
98, 71.38065, 0.0140094
99, 71.74682, 0.0139379
100, 72.09077, 0.0138714
101, 70.4394, 0.0141966
102, 73.49213, 0.0136069
103, 70.71886, 0.0141405
104, 72.20895, 0.0138487
105, 71.54867, 0.0139765
106, 72.38928, 0.0138142
107, 71.11263, 0.0140622
108, 72.42913, 0.0138066
109, 71.3399, 0.0140174
110, 70.49402, 0.0141856
111, 34.16479, 0.0292699
112, 78.88675, 0.0126764
113, 72.60951, 0.0137723
114, 71.35009, 0.0140154
115, 71.24131, 0.0140368
116, 73.80946, 0.0135484
117, 72.16153, 0.0138578
118, 69.17686, 0.0144557
119, 74.25283, 0.0134675
120, 72.67864, 0.0137592
121, 71.28905, 0.0140274
122, 71.61682, 0.0139632
123, 71.68613, 0.0139497
124, 70.28444, 0.0142279
125, 73.6236, 0.0135826
126, 71.83392, 0.013921
127, 32.36026, 0.0309021
128, 68.40647, 0.0146185
129, 73.43761, 0.013617
130, 74.09493, 0.0134962
131, 71.52206, 0.0139817
132, 47.9058, 0.0208743
133, 55.39031, 0.0180537
134, 71.24689, 0.0140357
135, 72.34791, 0.0138221
136, 68.91609, 0.0145104
137, 75.26097, 0.0132871
138, 71.89796, 0.0139086
139, 71.61375, 0.0139638
140, 70.73186, 0.0141379
141, 69.36737, 0.014416
142, 75.40398, 0.0132619
143, 72.10689, 0.0138683
144, 5.452087, 0.183416
145, 31.51929, 0.0317266
146, 91.23006, 0.0109613
147, 111.1581, 0.0089962
148, 70.83758, 0.0141168
149, 71.20123, 0.0140447
150, 70.71336, 0.0141416
151, 67.40089, 0.0148366
152, 70.83558, 0.0141172
153, 65.63747, 0.0152352
154, 81.40074, 0.0122849
155, 70.25136, 0.0142346
156, 71.71081, 0.0139449
157, 71.91813, 0.0139047
158, 74.00774, 0.0135121
159, 68.58899, 0.0145796
160, 71.55174, 0.0139759
161, 71.21391, 0.0140422
162, 71.16576, 0.0140517
163, 72.38876, 0.0138143
164, 69.48256, 0.0143921
165, 75.80811, 0.0131912
166, 74.66977, 0.0133923
167, 71.49342, 0.0139873
168, 68.86246, 0.0145217
169, 71.49854, 0.0139863
170, 68.35971, 0.0146285
171, 77.30843, 0.0129352
172, 70.09968, 0.0142654
173, 68.91371, 0.0145109
174, 74.26717, 0.0134649
175, 73.54293, 0.0135975
176, 73.89235, 0.0135332
177, 71.78082, 0.0139313
178, 71.60913, 0.0139647
179, 69.00978, 0.0144907
180, 71.60041, 0.0139664
181, 71.66969, 0.0139529
182, 71.85302, 0.0139173
183, 71.99632, 0.0138896
184, 71.42959, 0.0139998
185, 70.16707, 0.0142517
186, 73.03001, 0.013693
