Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 17.76161, 0.0563012
5, 90.33424, 0.01107
6, 200.4972, 0.0049876
7, 205.6006, 0.0048638
8, 203.5665, 0.0049124
9, 209.297, 0.0047779
10, 177.5631, 0.0056318
11, 227.0045, 0.0044052
12, 198.275, 0.0050435
13, 194.0655, 0.0051529
14, 210.2342, 0.0047566
15, 235.2609, 0.0042506
16, 218.6031, 0.0045745
17, 193.4498, 0.0051693
18, 216.7035, 0.0046146
19, 215.063, 0.0046498
20, 218.479, 0.0045771
21, 193.039, 0.0051803
22, 229.3578, 0.00436
23, 218.112, 0.0045848
24, 238.2597, 0.0041971
25, 227.7023, 0.0043917
26, 226.1983, 0.0044209
27, 224.704, 0.0044503
28, 221.1313, 0.0045222
29, 37.55164, 0.02663
30, 92.79623, 0.0107763
31, 132.9257, 0.007523
32, 203.2727, 0.0049195
33, 231.911, 0.004312
34, 222.8512, 0.0044873
35, 208.4115, 0.0047982
36, 224.7343, 0.0044497
37, 215.1694, 0.0046475
38, 191.1351, 0.0052319
39, 214.0319, 0.0046722
40, 197.0909, 0.0050738
41, 91.33087, 0.0109492
42, 141.3927, 0.0070725
43, 192.8529, 0.0051853
44, 239.6874, 0.0041721
45, 226.6083, 0.0044129
46, 252.6656, 0.0039578
47, 238.9772, 0.0041845
48, 230.4785, 0.0043388
49, 199.545, 0.0050114
50, 203.0745, 0.0049243
51, 236.1052, 0.0042354
52, 239.3662, 0.0041777
53, 230.7497, 0.0043337
54, 228.901, 0.0043687
55, 231.6048, 0.0043177
56, 203.6618, 0.0049101
57, 196.8969, 0.0050788
58, 180.93, 0.005527
59, 209.5645, 0.0047718
60, 204.4655, 0.0048908
61, 230.0437, 0.004347
62, 221.1313, 0.0045222
63, 221.5576, 0.0045135
64, 229.7636, 0.0043523
65, 243.956, 0.0040991
66, 246.0085, 0.0040649
67, 216.4783, 0.0046194
68, 233.8361, 0.0042765
69, 226.5262, 0.0044145
70, 237.4056, 0.0042122
71, 200.6421, 0.004984
72, 235.7712, 0.0042414
73, 238.22, 0.0041978
74, 228.744, 0.0043717
75, 233.1383, 0.0042893
76, 199.996, 0.0050001
77, 231.8195, 0.0043137
78, 228.5662, 0.0043751
79, 249.2709, 0.0040117
80, 209.9693, 0.0047626
81, 217.9077, 0.0045891
82, 221.4349, 0.004516
83, 230.0543, 0.0043468
84, 225.2709, 0.0044391
85, 211.7029, 0.0047236
86, 232.5906, 0.0042994
87, 255.4801, 0.0039142
88, 223.5886, 0.0044725
89, 217.5048, 0.0045976
90, 235.1226, 0.0042531
91, 224.9263, 0.0044459
92, 230.1761, 0.0043445
