Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.050431, 0.1980029
5, 27.3298, 0.0365901
6, 110.034, 0.0090881
7, 71.6738, 0.0139521
8, 73.91693, 0.0135287
9, 71.27787, 0.0140296
10, 71.53281, 0.0139796
11, 71.31548, 0.0140222
12, 71.55021, 0.0139762
13, 72.77702, 0.0137406
14, 35.61533, 0.0280778
15, 72.30553, 0.0138302
16, 72.44959, 0.0138027
17, 71.31548, 0.0140222
18, 72.85709, 0.0137255
19, 71.67791, 0.0139513
20, 71.64761, 0.0139572
21, 72.36832, 0.0138182
22, 72.52105, 0.0137891
23, 70.53082, 0.0141782
24, 72.16413, 0.0138573
25, 71.23978, 0.0140371
26, 72.7765, 0.0137407
27, 71.42041, 0.0140016
28, 58.92266, 0.0169714
29, 71.28752, 0.0140277
30, 70.95772, 0.0140929
31, 36.43293, 0.0274477
32, 14.96876, 0.0668058
33, 72.98471, 0.0137015
34, 70.56715, 0.0141709
35, 71.98439, 0.0138919
36, 70.91193, 0.014102
37, 72.53315, 0.0137868
38, 72.1683, 0.0138565
39, 72.6908, 0.0137569
40, 70.57262, 0.0141698
41, 72.39243, 0.0138136
42, 70.77041, 0.0141302
43, 59.64381, 0.0167662
44, 91.96756, 0.0108734
45, 72.07571, 0.0138743
46, 71.93365, 0.0139017
47, 50.24646, 0.0199019
48, 64.3306, 0.0155447
49, 12.85902, 0.0777664
50, 62.37175, 0.0160329
51, 77.77985, 0.0128568
52, 35.48553, 0.0281805
53, 60.49387, 0.0165306
54, 78.47137, 0.0127435
55, 69.48836, 0.0143909
56, 70.73737, 0.0141368
57, 72.10273, 0.0138691
58, 69.90221, 0.0143057
59, 70.07561, 0.0142703
60, 69.7457, 0.0143378
61, 70.9245, 0.0140995
62, 70.66638, 0.014151
63, 70.62296, 0.0141597
64, 73.43546, 0.0136174
65, 70.54972, 0.0141744
66, 72.74579, 0.0137465
67, 71.70721, 0.0139456
68, 71.33838, 0.0140177
69, 72.31966, 0.0138275
70, 74.30193, 0.0134586
71, 71.61426, 0.0139637
72, 71.77978, 0.0139315
73, 70.81601, 0.0141211
74, 71.11819, 0.0140611
75, 72.45852, 0.013801
76, 70.18184, 0.0142487
77, 73.4565, 0.0136135
78, 71.36893, 0.0140117
79, 71.06967, 0.0140707
80, 72.12562, 0.0138647
81, 35.68867, 0.0280201
82, 71.64504, 0.0139577
83, 70.77892, 0.0141285
84, 72.95542, 0.013707
85, 71.76433, 0.0139345
86, 71.33075, 0.0140192
87, 71.00558, 0.0140834
88, 72.47269, 0.0137983
89, 71.31651, 0.014022
90, 71.75609, 0.0139361
91, 71.64248, 0.0139582
