Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 7.884352, 0.1268335
5, 35.13531, 0.0284614
6, 193.1322, 0.0051778
7, 199.7962, 0.0050051
8, 196.1361, 0.0050985
9, 203.2975, 0.0049189
10, 209.1438, 0.0047814
11, 203.2686, 0.0049196
12, 210.5751, 0.0047489
13, 207.6584, 0.0048156
14, 208.3377, 0.0047999
15, 186.6263, 0.0053583
16, 223.4138, 0.004476
17, 221.1753, 0.0045213
18, 223.4687, 0.0044749
19, 202.4128, 0.0049404
20, 232.6014, 0.0042992
21, 199.944, 0.0050014
22, 203.9984, 0.004902
23, 216.062, 0.0046283
24, 231.7551, 0.0043149
25, 219.843, 0.0045487
26, 216.9009, 0.0046104
27, 219.2165, 0.0045617
28, 221.4692, 0.0045153
29, 215.2621, 0.0046455
30, 215.3687, 0.0046432
31, 222.4348, 0.0044957
32, 221.2879, 0.004519
33, 229.8639, 0.0043504
34, 216.2489, 0.0046243
35, 223.0798, 0.0044827
36, 225.0985, 0.0044425
37, 217.2072, 0.0046039
38, 231.7712, 0.0043146
39, 183.3113, 0.0054552
40, 201.6658, 0.0049587
41, 229.1266, 0.0043644
42, 193.289, 0.0051736
43, 204.8215, 0.0048823
44, 228.9535, 0.0043677
45, 207.7016, 0.0048146
46, 210.0796, 0.0047601
47, 203.8819, 0.0049048
48, 89.55278, 0.0111666
49, 122.3466, 0.0081735
50, 71.1187, 0.014061
51, 50.33498, 0.0198669
52, 220.0365, 0.0045447
53, 200.2243, 0.0049944
54, 196.8543, 0.0050799
55, 27.08376, 0.0369225
56, 214.1144, 0.0046704
57, 217.4622, 0.0045985
58, 200.02, 0.0049995
59, 231.8088, 0.0043139
60, 227.9982, 0.004386
61, 220.177, 0.0045418
62, 236.6416, 0.0042258
63, 223.6086, 0.0044721
64, 233.0894, 0.0042902
65, 220.8237, 0.0045285
66, 240.9871, 0.0041496
67, 212.2376, 0.0047117
68, 215.1926, 0.004647
69, 215.2945, 0.0046448
70, 222.4001, 0.0044964
71, 228.4044, 0.0043782
72, 205.0735, 0.0048763
73, 227.4485, 0.0043966
74, 229.3052, 0.004361
75, 228.8068, 0.0043705
76, 217.2779, 0.0046024
77, 238.2257, 0.0041977
78, 219.1973, 0.0045621
79, 219.0149, 0.0045659
80, 215.7683, 0.0046346
81, 201.4099, 0.004965
82, 210.926, 0.004741
83, 204.658, 0.0048862
84, 213.8397, 0.0046764
85, 215.7265, 0.0046355
86, 228.467, 0.004377
87, 220.6775, 0.0045315
88, 210.0002, 0.0047619
89, 217.2968, 0.004602
90, 231.7229, 0.0043155
91, 206.3941, 0.0048451
92, 220.8042, 0.0045289
