Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.20417, 0.1921536
5, 84.38534, 0.0118504
6, 97.71159, 0.0102342
7, 71.48781, 0.0139884
8, 72.26164, 0.0138386
9, 73.55537, 0.0135952
10, 71.25349, 0.0140344
11, 68.07027, 0.0146907
12, 74.87384, 0.0133558
13, 70.53082, 0.0141782
14, 73.91803, 0.0135285
15, 72.0404, 0.0138811
16, 70.64392, 0.0141555
17, 71.75918, 0.0139355
18, 73.85579, 0.0135399
19, 70.64442, 0.0141554
20, 71.96833, 0.013895
21, 72.1329, 0.0138633
22, 71.88194, 0.0139117
23, 71.9202, 0.0139043
24, 71.87781, 0.0139125
25, 72.03728, 0.0138817
26, 10.25274, 0.0975349
27, 72.4349, 0.0138055
28, 71.55328, 0.0139756
29, 72.03937, 0.0138813
30, 71.77926, 0.0139316
31, 70.54127, 0.0141761
32, 72.87833, 0.0137215
33, 72.41707, 0.0138089
34, 71.11971, 0.0140608
35, 72.38352, 0.0138153
36, 70.96275, 0.0140919
37, 72.00305, 0.0138883
38, 72.14122, 0.0138617
39, 72.09181, 0.0138712
40, 71.94918, 0.0138987
41, 71.04694, 0.0140752
42, 72.54209, 0.0137851
43, 71.96471, 0.0138957
44, 71.85043, 0.0139178
45, 71.63067, 0.0139605
46, 71.51183, 0.0139837
47, 72.17872, 0.0138545
48, 70.49502, 0.0141854
49, 73.67459, 0.0135732
50, 49.18645, 0.0203308
51, 67.75573, 0.0147589
52, 10.27492, 0.0973244
53, 4.26185, 0.2346399
54, 69.67719, 0.0143519
55, 67.58263, 0.0147967
56, 69.6374, 0.0143601
57, 68.00038, 0.0147058
58, 35.49498, 0.028173
59, 35.03474, 0.0285431
60, 68.95173, 0.0145029
61, 71.31193, 0.0140229
62, 69.71994, 0.0143431
63, 71.0823, 0.0140682
64, 72.84382, 0.013728
65, 71.00558, 0.0140834
66, 71.56352, 0.0139736
67, 71.10454, 0.0140638
68, 68.95791, 0.0145016
69, 73.6236, 0.0135826
70, 72.80299, 0.0137357
71, 45.14571, 0.0221505
72, 53.64721, 0.0186403
73, 80.84924, 0.0123687
74, 73.64258, 0.0135791
75, 71.01214, 0.0140821
76, 69.47195, 0.0143943
77, 67.98882, 0.0147083
78, 36.36589, 0.0274983
79, 74.48124, 0.0134262
80, 72.02276, 0.0138845
81, 71.7566, 0.013936
82, 70.27308, 0.0142302
83, 71.80916, 0.0139258
84, 75.37386, 0.0132672
85, 71.29108, 0.014027
86, 72.22877, 0.0138449
87, 71.19921, 0.0140451
88, 70.77692, 0.0141289
89, 71.98698, 0.0138914
90, 71.77, 0.0139334
91, 70.47713, 0.014189
