Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.277298, 0.1894909
5, 24.1578, 0.0413945
6, 216.291, 0.0046234
7, 72.60003, 0.0137741
8, 72.57262, 0.0137793
9, 71.58862, 0.0139687
10, 71.61734, 0.0139631
11, 71.02676, 0.0140792
12, 72.23868, 0.013843
13, 71.65891, 0.013955
14, 71.57018, 0.0139723
15, 72.70718, 0.0137538
16, 71.29565, 0.0140261
17, 72.87302, 0.0137225
18, 71.76175, 0.013935
19, 72.08818, 0.0138719
20, 71.70206, 0.0139466
21, 72.15788, 0.0138585
22, 23.89184, 0.0418553
23, 71.41429, 0.0140028
24, 71.7669, 0.013934
25, 72.14278, 0.0138614
26, 71.89227, 0.0139097
27, 71.69641, 0.0139477
28, 70.90288, 0.0141038
29, 72.60635, 0.0137729
30, 71.79678, 0.0139282
31, 72.70031, 0.0137551
32, 71.69332, 0.0139483
33, 71.46226, 0.0139934
34, 70.89935, 0.0141045
35, 72.96554, 0.0137051
36, 71.12122, 0.0140605
37, 72.29926, 0.0138314
38, 35.95751, 0.0278106
39, 71.5236, 0.0139814
40, 72.08454, 0.0138726
41, 70.77091, 0.0141301
42, 72.54472, 0.0137846
43, 71.89693, 0.0139088
44, 70.85164, 0.014114
45, 71.51337, 0.0139834
46, 72.66386, 0.013762
47, 70.65141, 0.014154
48, 54.70938, 0.0182784
49, 68.40788, 0.0146182
50, 14.65644, 0.0682294
51, 23.30812, 0.0429035
52, 73.60952, 0.0135852
53, 68.16865, 0.0146695
54, 60.33692, 0.0165736
55, 83.20506, 0.0120185
56, 68.39805, 0.0146203
57, 72.27314, 0.0138364
58, 70.69386, 0.0141455
59, 70.57462, 0.0141694
60, 69.29383, 0.0144313
61, 70.10361, 0.0142646
62, 69.00216, 0.0144923
63, 74.82902, 0.0133638
64, 72.28777, 0.0138336
65, 71.17539, 0.0140498
66, 71.32057, 0.0140212
67, 70.37595, 0.0142094
68, 71.85043, 0.0139178
69, 72.78762, 0.0137386
70, 70.97836, 0.0140888
71, 72.1433, 0.0138613
72, 71.0732, 0.01407
73, 70.78644, 0.014127
74, 36.12312, 0.0276831
75, 39.97122, 0.025018
76, 43.17435, 0.0231619
77, 140.7578, 0.0071044
78, 70.68536, 0.0141472
79, 72.17872, 0.0138545
80, 71.5149, 0.0139831
81, 71.77669, 0.0139321
82, 62.20685, 0.0160754
83, 83.81667, 0.0119308
84, 71.08887, 0.0140669
85, 72.43858, 0.0138048
86, 71.37199, 0.0140111
87, 72.63958, 0.0137666
88, 70.609, 0.0141625
89, 71.37861, 0.0140098
90, 71.71338, 0.0139444
91, 71.7319, 0.0139408
