Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 14.7697, 0.0677062
5, 117.4122, 0.008517
6, 241.0917, 0.0041478
7, 247.7394, 0.0040365
8, 222.6477, 0.0044914
9, 233.345, 0.0042855
10, 250.3066, 0.0039951
11, 229.0846, 0.0043652
12, 202.4824, 0.0049387
13, 192.341, 0.0051991
14, 201.5235, 0.0049622
15, 229.1108, 0.0043647
16, 248.3238, 0.004027
17, 220.0172, 0.0045451
18, 212.6302, 0.004703
19, 215.5498, 0.0046393
20, 248.4472, 0.004025
21, 214.832, 0.0046548
22, 204.6161, 0.0048872
23, 198.6847, 0.0050331
24, 195.4385, 0.0051167
25, 220.114, 0.0045431
26, 194.8786, 0.0051314
27, 239.2802, 0.0041792
28, 235.1226, 0.0042531
29, 202.4046, 0.0049406
30, 191.19, 0.0052304
31, 193.836, 0.005159
32, 208.2162, 0.0048027
33, 195.71, 0.0051096
34, 218.9429, 0.0045674
35, 212.7388, 0.0047006
36, 243.2912, 0.0041103
37, 207.6843, 0.004815
38, 232.0401, 0.0043096
39, 205.2166, 0.0048729
40, 211.2066, 0.0047347
41, 229.2001, 0.004363
42, 217.6089, 0.0045954
43, 227.3761, 0.004398
44, 232.9753, 0.0042923
45, 223.9592, 0.0044651
46, 211.8869, 0.0047195
47, 192.9608, 0.0051824
48, 188.8467, 0.0052953
49, 195.2134, 0.0051226
50, 220.0898, 0.0045436
51, 195.0763, 0.0051262
52, 184.9318, 0.0054074
53, 193.5022, 0.0051679
54, 172.7384, 0.0057891
55, 192.8045, 0.0051866
56, 181.9406, 0.0054963
57, 156.3551, 0.0063957
58, 176.9724, 0.0056506
59, 207.2367, 0.0048254
60, 192.7562, 0.0051879
61, 200.453, 0.0049887
62, 224.3008, 0.0044583
63, 154.2234, 0.0064841
64, 179.5816, 0.0055685
65, 167.6699, 0.0059641
66, 158.1528, 0.006323
67, 174.3649, 0.0057351
68, 170.3752, 0.0058694
69, 160.9813, 0.0062119
70, 181.6992, 0.0055036
71, 154.1378, 0.0064877
72, 172.3336, 0.0058027
73, 159.5507, 0.0062676
74, 168.6711, 0.0059287
75, 160.1204, 0.0062453
76, 26.19509, 0.0381751
77, 188.3878, 0.0053082
78, 188.2247, 0.0053128
79, 195.9132, 0.0051043
80, 208.2379, 0.0048022
81, 191.9349, 0.0052101
82, 192.0565, 0.0052068
83, 217.4575, 0.0045986
84, 189.3437, 0.0052814
85, 214.3944, 0.0046643
86, 208.3854, 0.0047988
87, 184.7951, 0.0054114
88, 227.0921, 0.0044035
89, 199.7044, 0.0050074
90, 182.9291, 0.0054666
91, 190.096, 0.0052605
92, 216.4081, 0.0046209
