Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 4.109443, 0.243342
5, 5.227533, 0.1912948
6, 26.27313, 0.0380617
7, 22.2562, 0.0449313
8, 86.18461, 0.011603
9, 71.14906, 0.014055
10, 72.32227, 0.013827
11, 71.67277, 0.0139523
12, 70.78143, 0.014128
13, 72.18913, 0.0138525
14, 72.57052, 0.0137797
15, 71.17539, 0.0140498
16, 72.43175, 0.0138061
17, 71.79318, 0.0139289
18, 71.64555, 0.0139576
19, 70.94563, 0.0140953
20, 71.38931, 0.0140077
21, 72.7532, 0.0137451
22, 72.4412, 0.0138043
23, 35.22404, 0.0283897
24, 74.56899, 0.0134104
25, 70.35317, 0.014214
26, 73.22949, 0.0136557
27, 71.78391, 0.0139307
28, 71.86954, 0.0139141
29, 72.09493, 0.0138706
30, 55.35689, 0.0180646
31, 67.84813, 0.0147388
32, 17.74072, 0.0563675
33, 82.88162, 0.0120654
34, 73.67839, 0.0135725
35, 67.83248, 0.0147422
36, 68.21841, 0.0146588
37, 69.14912, 0.0144615
38, 69.18452, 0.0144541
39, 23.67968, 0.0422303
40, 66.21377, 0.0151026
41, 69.11853, 0.0144679
42, 74.4391, 0.0134338
43, 69.8773, 0.0143108
44, 72.38142, 0.0138157
45, 70.43692, 0.0141971
46, 71.67585, 0.0139517
47, 69.13525, 0.0144644
48, 74.21591, 0.0134742
49, 70.59007, 0.0141663
50, 71.59682, 0.0139671
51, 70.68287, 0.0141477
52, 69.98635, 0.0142885
53, 72.94106, 0.0137097
54, 71.83598, 0.0139206
55, 72.36414, 0.013819
56, 71.18451, 0.014048
57, 71.94607, 0.0138993
58, 72.17767, 0.0138547
59, 71.75042, 0.0139372
60, 71.65685, 0.0139554
61, 72.03054, 0.013883
62, 35.43913, 0.0282174
63, 73.2692, 0.0136483
64, 45.99033, 0.0217437
65, 78.09815, 0.0128044
66, 138.1215, 0.00724
67, 71.51643, 0.0139828
68, 71.69332, 0.0139483
69, 71.16678, 0.0140515
70, 72.1433, 0.0138613
71, 70.90841, 0.0141027
72, 71.65891, 0.013955
73, 69.58846, 0.0143702
74, 74.55787, 0.0134124
75, 72.05598, 0.0138781
76, 71.3455, 0.0140163
77, 71.72315, 0.0139425
78, 71.69281, 0.0139484
79, 71.72572, 0.013942
80, 72.27209, 0.0138366
81, 71.55021, 0.0139762
82, 71.73035, 0.0139411
83, 70.73586, 0.0141371
84, 71.91037, 0.0139062
85, 71.90882, 0.0139065
86, 71.53997, 0.0139782
87, 71.32769, 0.0140198
88, 71.27583, 0.01403
89, 69.79877, 0.0143269
90, 46.75847, 0.0213865
91, 28.61558, 0.034946
