Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.793672, 0.1726021
5, 78.16164, 0.012794
6, 92.6106, 0.0107979
7, 70.93557, 0.0140973
8, 71.79575, 0.0139284
9, 73.75121, 0.0135591
10, 72.31808, 0.0138278
11, 70.85565, 0.0141132
12, 70.55918, 0.0141725
13, 73.96231, 0.0135204
14, 71.63631, 0.0139594
15, 70.82103, 0.0141201
16, 72.85019, 0.0137268
17, 72.50738, 0.0137917
18, 72.68868, 0.0137573
19, 71.23471, 0.0140381
20, 71.40205, 0.0140052
21, 72.78073, 0.0137399
22, 71.91813, 0.0139047
23, 70.97333, 0.0140898
24, 23.88881, 0.0418606
25, 72.53735, 0.013786
26, 72.24076, 0.0138426
27, 71.32108, 0.0140211
28, 72.27679, 0.0138357
29, 71.93106, 0.0139022
30, 70.7659, 0.0141311
31, 72.64644, 0.0137653
32, 70.68687, 0.0141469
33, 73.03642, 0.0136918
34, 71.84166, 0.0139195
35, 71.64299, 0.0139581
36, 70.15722, 0.0142537
37, 74.23905, 0.01347
38, 72.00253, 0.0138884
39, 71.5958, 0.0139673
40, 71.38879, 0.0140078
41, 35.60759, 0.0280839
42, 72.57948, 0.013778
43, 71.30125, 0.014025
44, 72.94904, 0.0137082
45, 70.95923, 0.0140926
46, 71.17286, 0.0140503
47, 72.22616, 0.0138454
48, 71.80555, 0.0139265
49, 72.23033, 0.0138446
50, 70.92802, 0.0140988
51, 72.29978, 0.0138313
52, 72.23138, 0.0138444
53, 70.64991, 0.0141543
54, 47.87759, 0.0208866
55, 74.52786, 0.0134178
56, 12.47545, 0.0801574
57, 23.51984, 0.0425173
58, 76.88582, 0.0130063
59, 68.40132, 0.0146196
60, 67.04031, 0.0149164
61, 72.62586, 0.0137692
62, 69.29527, 0.014431
63, 69.84264, 0.0143179
64, 71.9409, 0.0139003
65, 68.93176, 0.0145071
66, 70.65141, 0.014154
67, 72.16309, 0.0138575
68, 70.64092, 0.0141561
69, 71.92641, 0.0139031
70, 69.0541, 0.0144814
71, 72.78921, 0.0137383
72, 72.67812, 0.0137593
73, 69.53039, 0.0143822
74, 72.27261, 0.0138365
75, 71.71646, 0.0139438
76, 71.09998, 0.0140647
77, 72.713, 0.0137527
78, 70.8667, 0.014111
79, 70.74688, 0.0141349
80, 72.3432, 0.013823
81, 71.41684, 0.0140023
82, 71.84166, 0.0139195
83, 36.3999, 0.0274726
84, 69.72479, 0.0143421
85, 72.00513, 0.0138879
86, 71.7355, 0.0139401
87, 71.95901, 0.0138968
88, 71.52513, 0.0139811
89, 69.62431, 0.0143628
90, 71.90985, 0.0139063
91, 73.55159, 0.0135959
