Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 9.617095, 0.1039815
5, 85.61937, 0.0116796
6, 201.4829, 0.0049632
7, 208.0949, 0.0048055
8, 206.36, 0.0048459
9, 221.8229, 0.0045081
10, 211.2245, 0.0047343
11, 234.1811, 0.0042702
12, 209.9693, 0.0047626
13, 222.5486, 0.0044934
14, 193.7046, 0.0051625
15, 218.3835, 0.0045791
16, 229.7425, 0.0043527
17, 217.2827, 0.0046023
18, 180.8907, 0.0055282
19, 240.4193, 0.0041594
20, 233.951, 0.0042744
21, 221.7098, 0.0045104
22, 199.231, 0.0050193
23, 229.8217, 0.0043512
24, 238.2711, 0.0041969
25, 216.8774, 0.0046109
26, 217.7843, 0.0045917
27, 238.5952, 0.0041912
28, 228.8696, 0.0043693
29, 210.0002, 0.0047619
30, 231.911, 0.004312
31, 186.7065, 0.005356
32, 169.1904, 0.0059105
33, 220.892, 0.0045271
34, 240.1422, 0.0041642
35, 184.7848, 0.0054117
36, 200.3406, 0.0049915
37, 217.519, 0.0045973
38, 229.2947, 0.0043612
39, 212.0486, 0.0047159
40, 232.288, 0.004305
41, 254.233, 0.0039334
42, 233.5739, 0.0042813
43, 210.5485, 0.0047495
44, 229.4841, 0.0043576
45, 223.4238, 0.0044758
46, 221.9805, 0.0045049
47, 221.0287, 0.0045243
48, 190.8943, 0.0052385
49, 223.4987, 0.0044743
50, 213.3424, 0.0046873
51, 234.5106, 0.0042642
52, 233.7541, 0.004278
53, 235.6212, 0.0042441
54, 233.2742, 0.0042868
55, 225.2658, 0.0044392
56, 225.2252, 0.00444
57, 234.1591, 0.0042706
58, 225.9223, 0.0044263
59, 227.9826, 0.0043863
60, 18.87298, 0.0529858
61, 190.2153, 0.0052572
62, 216.1695, 0.004626
63, 213.2105, 0.0046902
64, 237.096, 0.0042177
65, 204.3193, 0.0048943
66, 248.781, 0.0040196
67, 227.7645, 0.0043905
68, 220.2061, 0.0045412
69, 204.6664, 0.004886
70, 238.9657, 0.0041847
71, 239.7794, 0.0041705
72, 225.4232, 0.0044361
73, 214.1465, 0.0046697
74, 238.2825, 0.0041967
75, 248.2314, 0.0040285
76, 219.0629, 0.0045649
77, 185.7424, 0.0053838
78, 231.091, 0.0043273
79, 218.7992, 0.0045704
80, 236.334, 0.0042313
81, 236.6192, 0.0042262
82, 226.706, 0.004411
83, 239.952, 0.0041675
84, 219.9784, 0.0045459
85, 208.481, 0.0047966
86, 231.6799, 0.0043163
87, 210.0531, 0.0047607
88, 225.1086, 0.0044423
89, 222.2815, 0.0044988
90, 243.6528, 0.0041042
91, 223.3439, 0.0044774
92, 225.5147, 0.0044343
