Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.171331, 0.1933738
5, 47.11026, 0.0212268
6, 71.38931, 0.0140077
7, 72.86505, 0.013724
8, 68.98407, 0.0144961
9, 75.33808, 0.0132735
10, 72.45799, 0.0138011
11, 71.59785, 0.0139669
12, 71.57377, 0.0139716
13, 72.84541, 0.0137277
14, 71.98491, 0.0138918
15, 71.05099, 0.0140744
16, 71.08887, 0.0140669
17, 72.5463, 0.0137843
18, 72.98151, 0.0137021
19, 71.47963, 0.01399
20, 72.37042, 0.0138178
21, 71.09544, 0.0140656
22, 70.66589, 0.0141511
23, 73.4565, 0.0136135
24, 71.95176, 0.0138982
25, 72.26008, 0.0138389
26, 23.39324, 0.0427474
27, 76.57613, 0.0130589
28, 71.63273, 0.0139601
29, 71.04897, 0.0140748
30, 71.61169, 0.0139642
31, 71.92537, 0.0139033
32, 73.00336, 0.013698
33, 71.80142, 0.0139273
34, 71.99372, 0.0138901
35, 71.42603, 0.0140005
36, 71.58043, 0.0139703
37, 72.15424, 0.0138592
38, 71.38013, 0.0140095
39, 72.21989, 0.0138466
40, 72.20164, 0.0138501
41, 71.6923, 0.0139485
42, 35.62611, 0.0280693
43, 73.08766, 0.0136822
44, 70.57063, 0.0141702
45, 72.75743, 0.0137443
46, 71.75506, 0.0139363
47, 70.95621, 0.0140932
48, 72.86293, 0.0137244
49, 71.84476, 0.0139189
50, 69.9839, 0.014289
51, 72.72305, 0.0137508
52, 49.59186, 0.0201646
53, 72.12457, 0.0138649
54, 14.35386, 0.0696677
55, 92.92816, 0.010761
56, 23.24592, 0.0430183
57, 73.46297, 0.0136123
58, 69.24584, 0.0144413
59, 70.30025, 0.0142247
60, 68.77958, 0.0145392
61, 69.36352, 0.0144168
62, 69.1649, 0.0144582
63, 69.98489, 0.0142888
64, 72.58949, 0.0137761
65, 70.47415, 0.0141896
66, 70.14639, 0.0142559
67, 69.61268, 0.0143652
68, 74.10207, 0.0134949
69, 70.6539, 0.0141535
70, 72.3432, 0.013823
71, 70.52734, 0.0141789
72, 70.81401, 0.0141215
73, 70.0815, 0.0142691
74, 72.50002, 0.0137931
75, 73.2692, 0.0136483
76, 70.69386, 0.0141455
77, 72.33901, 0.0138238
78, 70.43246, 0.014198
79, 71.69076, 0.0139488
80, 35.94265, 0.0278221
81, 71.75042, 0.0139372
82, 72.55946, 0.0137818
83, 71.26009, 0.0140331
84, 71.28956, 0.0140273
85, 70.46174, 0.0141921
86, 73.12935, 0.0136744
87, 52.36617, 0.0190963
88, 95.51007, 0.0104701
89, 72.53472, 0.0137865
90, 73.48997, 0.0136073
91, 71.87678, 0.0139127
