Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.256272, 0.1902489
5, 27.04062, 0.0369814
6, 82.81025, 0.0120758
7, 73.27188, 0.0136478
8, 72.62058, 0.0137702
9, 71.12679, 0.0140594
10, 71.75248, 0.0139368
11, 71.97092, 0.0138945
12, 35.82945, 0.02791
13, 71.80091, 0.0139274
14, 72.01447, 0.0138861
15, 71.17995, 0.0140489
16, 73.55212, 0.0135958
17, 71.89538, 0.0139091
18, 71.28194, 0.0140288
19, 72.25433, 0.01384
20, 72.13029, 0.0138638
21, 71.45562, 0.0139947
22, 71.92641, 0.0139031
23, 71.75454, 0.0139364
24, 71.23521, 0.014038
25, 72.74526, 0.0137466
26, 71.5497, 0.0139763
27, 69.47533, 0.0143936
28, 74.57511, 0.0134093
29, 71.84321, 0.0139192
30, 71.41123, 0.0140034
31, 71.38371, 0.0140088
32, 22.34767, 0.0447474
33, 70.46323, 0.0141918
34, 72.99856, 0.0136989
35, 49.70796, 0.0201175
36, 48.09426, 0.0207925
37, 83.38892, 0.011992
38, 72.49371, 0.0137943
39, 71.69743, 0.0139475
40, 72.82207, 0.0137321
41, 71.23065, 0.0140389
42, 71.84321, 0.0139192
43, 69.88511, 0.0143092
44, 62.57548, 0.0159807
45, 60.00996, 0.0166639
46, 64.31406, 0.0155487
47, 26.02865, 0.0384192
48, 65.70734, 0.015219
49, 77.76534, 0.0128592
50, 67.53471, 0.0148072
51, 68.97028, 0.014499
52, 69.1343, 0.0144646
53, 35.70982, 0.0280035
54, 67.58904, 0.0147953
55, 60.006, 0.016665
56, 84.63172, 0.0118159
57, 70.41113, 0.0142023
58, 69.57732, 0.0143725
59, 70.84812, 0.0141147
60, 72.06376, 0.0138766
61, 70.69786, 0.0141447
62, 71.12578, 0.0140596
63, 71.52564, 0.013981
64, 72.12093, 0.0138656
65, 71.76896, 0.0139336
66, 70.96577, 0.0140913
67, 71.9052, 0.0139072
68, 72.50159, 0.0137928
69, 70.75238, 0.0141338
70, 71.63837, 0.013959
71, 72.52946, 0.0137875
72, 71.79575, 0.0139284
73, 71.30582, 0.0140241
74, 71.26466, 0.0140322
75, 73.03001, 0.013693
76, 71.2921, 0.0140268
77, 70.75088, 0.0141341
78, 73.69523, 0.0135694
79, 71.23015, 0.014039
80, 72.48163, 0.0137966
81, 70.11394, 0.0142625
82, 72.7908, 0.013738
83, 34.91388, 0.0286419
84, 76.7607, 0.0130275
85, 72.18445, 0.0138534
86, 69.66747, 0.0143539
87, 73.43923, 0.0136167
88, 71.0919, 0.0140663
89, 71.08028, 0.0140686
90, 71.71081, 0.0139449
91, 70.84812, 0.0141147
