Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.717171, 0.1749117
5, 32.76841, 0.0305172
6, 36.30291, 0.027546
7, 75.83456, 0.0131866
8, 72.01809, 0.0138854
9, 71.41684, 0.0140023
10, 71.98284, 0.0138922
11, 72.33064, 0.0138254
12, 71.89435, 0.0139093
13, 70.88931, 0.0141065
14, 71.91502, 0.0139053
15, 72.49161, 0.0137947
16, 71.54611, 0.013977
17, 71.78391, 0.0139307
18, 72.01031, 0.0138869
19, 71.97662, 0.0138934
20, 71.75352, 0.0139366
21, 72.96447, 0.0137053
22, 70.99802, 0.0140849
23, 71.99839, 0.0138892
24, 71.14855, 0.0140551
25, 72.58211, 0.0137775
26, 71.33889, 0.0140176
27, 23.05337, 0.0433776
28, 79.18597, 0.0126285
29, 73.28906, 0.0136446
30, 71.96523, 0.0138956
31, 72.3898, 0.0138141
32, 70.59804, 0.0141647
33, 72.4706, 0.0137987
34, 71.95332, 0.0138979
35, 72.12562, 0.0138647
36, 71.32871, 0.0140196
37, 71.66866, 0.0139531
38, 72.48531, 0.0137959
39, 71.08281, 0.0140681
40, 70.94765, 0.0140949
41, 73.24183, 0.0136534
42, 71.2794, 0.0140293
43, 72.04922, 0.0138794
44, 70.56815, 0.0141707
45, 35.9966, 0.0277804
46, 72.85338, 0.0137262
47, 70.50496, 0.0141834
48, 73.01135, 0.0136965
49, 71.24791, 0.0140355
50, 72.20113, 0.0138502
51, 52.69509, 0.0189771
52, 60.22609, 0.0166041
53, 11.41233, 0.0876245
54, 31.72237, 0.0315235
55, 43.11943, 0.0231914
56, 15.96133, 0.0626514
57, 63.91573, 0.0156456
58, 69.89732, 0.0143067
59, 74.21811, 0.0134738
60, 70.49353, 0.0141857
61, 71.48525, 0.0139889
62, 71.21239, 0.0140425
63, 71.45409, 0.013995
64, 68.94745, 0.0145038
65, 63.5643, 0.0157321
66, 84.67042, 0.0118105
67, 70.29531, 0.0142257
68, 72.24598, 0.0138416
69, 70.5796, 0.0141684
70, 71.84012, 0.0139198
71, 72.72621, 0.0137502
72, 71.15868, 0.0140531
73, 70.52783, 0.0141788
74, 72.17455, 0.0138553
75, 72.52473, 0.0137884
76, 70.44933, 0.0141946
77, 72.59739, 0.0137746
78, 71.25298, 0.0140345
79, 72.73838, 0.0137479
80, 69.29287, 0.0144315
81, 36.22231, 0.0276073
82, 70.47763, 0.0141889
83, 73.65126, 0.0135775
84, 72.13706, 0.0138625
85, 71.75609, 0.0139361
86, 70.25284, 0.0142343
87, 72.46849, 0.0137991
88, 67.73875, 0.0147626
89, 73.70609, 0.0135674
90, 71.74219, 0.0139388
91, 73.23593, 0.0136545
