Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 3.324516, 0.3007957
5, 18.79272, 0.0532121
6, 27.82105, 0.035944
7, 35.72551, 0.0279912
8, 69.33755, 0.0144222
9, 76.77602, 0.0130249
10, 66.37902, 0.015065
11, 73.46945, 0.0136111
12, 70.75639, 0.014133
13, 73.13523, 0.0136733
14, 50.52853, 0.0197908
15, 27.13535, 0.0368523
16, 24.73056, 0.0404358
17, 71.99217, 0.0138904
18, 73.63011, 0.0135814
19, 71.96937, 0.0138948
20, 71.83598, 0.0139206
21, 72.05961, 0.0138774
22, 23.52698, 0.0425044
23, 75.86045, 0.0131821
24, 71.11971, 0.0140608
25, 71.10656, 0.0140634
26, 71.40613, 0.0140044
27, 73.52563, 0.0136007
28, 70.68787, 0.0141467
29, 72.28358, 0.0138344
30, 71.65685, 0.0139554
31, 67.3868, 0.0148397
32, 69.7355, 0.0143399
33, 50.3327, 0.0198678
34, 18.35068, 0.0544939
35, 13.15684, 0.0760061
36, 14.26782, 0.0700878
37, 10.93273, 0.0914685
38, 83.43972, 0.0119847
39, 37.09667, 0.0269566
40, 69.11853, 0.0144679
41, 36.12443, 0.0276821
42, 70.61399, 0.0141615
43, 67.52969, 0.0148083
44, 74.72222, 0.0133829
45, 69.83045, 0.0143204
46, 70.50148, 0.0141841
47, 71.9958, 0.0138897
48, 72.4706, 0.0137987
49, 69.92225, 0.0143016
50, 72.66122, 0.0137625
51, 69.60541, 0.0143667
52, 72.47007, 0.0137988
53, 72.91074, 0.0137154
54, 71.74734, 0.0139378
55, 71.34499, 0.0140164
56, 71.2129, 0.0140424
57, 70.29333, 0.0142261
58, 74.30193, 0.0134586
59, 70.64791, 0.0141547
60, 70.78293, 0.0141277
61, 73.08125, 0.0136834
62, 70.54773, 0.0141748
63, 71.63375, 0.0139599
64, 35.33169, 0.0283032
65, 35.62903, 0.028067
66, 33.12169, 0.0301917
67, 87.13686, 0.0114762
68, 71.32871, 0.0140196
69, 36.37607, 0.0274906
70, 70.67188, 0.0141499
71, 70.29185, 0.0142264
72, 75.23266, 0.0132921
73, 71.45511, 0.0139948
74, 67.92233, 0.0147227
75, 73.68382, 0.0135715
76, 68.30181, 0.0146409
77, 36.718, 0.0272346
78, 35.48692, 0.0281794
79, 71.56659, 0.013973
80, 73.81654, 0.0135471
81, 68.99168, 0.0144945
82, 74.52842, 0.0134177
83, 67.98605, 0.0147089
84, 75.21115, 0.0132959
85, 69.81387, 0.0143238
86, 73.34658, 0.0136339
87, 69.68107, 0.0143511
88, 71.4689, 0.0139921
89, 74.67368, 0.0133916
90, 69.80267, 0.0143261
91, 72.20061, 0.0138503
