Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 6.959989, 0.1436784
5, 92.12005, 0.0108554
6, 40.8672, 0.0244695
7, 158.1153, 0.0063245
8, 93.21142, 0.0107283
9, 69.7978, 0.0143271
10, 74.3174, 0.0134558
11, 66.57701, 0.0150202
12, 76.9077, 0.0130026
13, 72.24442, 0.0138419
14, 71.64401, 0.0139579
15, 73.02255, 0.0136944
16, 71.36027, 0.0140134
17, 70.66938, 0.0141504
18, 71.45766, 0.0139943
19, 72.75532, 0.0137447
20, 72.57158, 0.0137795
21, 71.43929, 0.0139979
22, 71.50007, 0.013986
23, 72.03002, 0.0138831
24, 71.53895, 0.0139784
25, 73.10316, 0.0136793
26, 71.53844, 0.0139785
27, 71.02777, 0.014079
28, 72.36728, 0.0138184
29, 23.93971, 0.0417716
30, 70.62595, 0.0141591
31, 73.77243, 0.0135552
32, 71.83908, 0.01392
33, 71.62195, 0.0139622
34, 71.2738, 0.0140304
35, 72.22302, 0.013846
36, 70.90891, 0.0141026
37, 72.90649, 0.0137162
38, 70.99903, 0.0140847
39, 72.0513, 0.013879
40, 71.46022, 0.0139938
41, 71.80658, 0.0139263
42, 72.23763, 0.0138432
43, 71.85715, 0.0139165
44, 71.54202, 0.0139778
45, 71.29159, 0.0140269
46, 71.55891, 0.0139745
47, 35.84037, 0.0279015
48, 72.0565, 0.013878
49, 72.19174, 0.013852
50, 72.11313, 0.0138671
51, 71.52155, 0.0139818
52, 72.93414, 0.013711
53, 48.60692, 0.0205732
54, 69.35871, 0.0144178
55, 12.39141, 0.0807011
56, 69.9467, 0.0142966
57, 75.81271, 0.0131904
58, 70.31805, 0.0142211
59, 68.56313, 0.0145851
60, 69.96236, 0.0142934
61, 22.7553, 0.0439458
62, 79.33423, 0.0126049
63, 68.9736, 0.0144983
64, 70.05892, 0.0142737
65, 71.87522, 0.013913
66, 70.24593, 0.0142357
67, 72.14539, 0.0138609
68, 70.85464, 0.0141134
69, 70.99248, 0.014086
70, 70.44635, 0.0141952
71, 71.52564, 0.013981
72, 72.59528, 0.013775
73, 71.01668, 0.0140812
74, 71.10909, 0.0140629
75, 71.55482, 0.0139753
76, 72.21416, 0.0138477
77, 70.86469, 0.0141114
78, 73.37511, 0.0136286
79, 70.1656, 0.014252
80, 71.73498, 0.0139402
81, 71.5016, 0.0139857
82, 74.04665, 0.013505
83, 68.87147, 0.0145198
84, 72.57684, 0.0137785
85, 35.93568, 0.0278275
86, 70.62546, 0.0141592
87, 72.37356, 0.0138172
88, 72.60688, 0.0137728
89, 72.80087, 0.0137361
90, 70.63893, 0.0141565
91, 72.45747, 0.0138012
