Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 8.845862, 0.1130472
5, 101.1992, 0.0098815
6, 170.4332, 0.0058674
7, 186.2301, 0.0053697
8, 169.6669, 0.0058939
9, 186.4002, 0.0053648
10, 195.492, 0.0051153
11, 163.6045, 0.0061123
12, 155.8822, 0.0064151
13, 183.0429, 0.0054632
14, 163.3213, 0.0061229
15, 184.6893, 0.0054145
16, 201.187, 0.0049705
17, 152.1398, 0.0065729
18, 163.7358, 0.0061074
19, 175.5772, 0.0056955
20, 180.8057, 0.0055308
21, 174.1341, 0.0057427
22, 194.6927, 0.0051363
23, 170.3084, 0.0058717
24, 186.5811, 0.0053596
25, 169.8139, 0.0058888
26, 171.3708, 0.0058353
27, 201.5357, 0.0049619
28, 156.7718, 0.0063787
29, 181.4586, 0.0055109
30, 179.63, 0.005567
31, 190.8907, 0.0052386
32, 202.8356, 0.0049301
33, 173.3974, 0.0057671
34, 186.4663, 0.0053629
35, 198.2043, 0.0050453
36, 172.8668, 0.0057848
37, 187.3045, 0.0053389
38, 173.2232, 0.0057729
39, 173.1632, 0.0057749
40, 179.785, 0.0055622
41, 188.3275, 0.0053099
42, 174.6328, 0.0057263
43, 192.7302, 0.0051886
44, 181.5442, 0.0055083
45, 194.8292, 0.0051327
46, 182.4351, 0.0054814
47, 169.7706, 0.0058903
48, 190.7814, 0.0052416
49, 182.595, 0.0054766
50, 151.5243, 0.0065996
51, 181.1529, 0.0055202
52, 203.8861, 0.0049047
53, 171.9572, 0.0058154
54, 190.295, 0.005255
55, 183.6379, 0.0054455
56, 164.3439, 0.0060848
57, 162.6386, 0.0061486
58, 174.3649, 0.0057351
59, 192.6226, 0.0051915
60, 176.3482, 0.0056706
61, 181.5475, 0.0055082
62, 197.2815, 0.0050689
63, 184.1926, 0.0054291
64, 179.7236, 0.0055641
65, 178.3167, 0.005608
66, 172.3365, 0.0058026
67, 149.6267, 0.0066833
68, 153.6547, 0.0065081
69, 138.5118, 0.0072196
70, 17.37336, 0.0575594
71, 156.8578, 0.0063752
72, 162.2586, 0.006163
73, 147.6124, 0.0067745
74, 195.1067, 0.0051254
75, 167.3304, 0.0059762
76, 181.0217, 0.0055242
77, 177.7083, 0.0056272
78, 166.406, 0.0060094
79, 169.199, 0.0059102
80, 180.551, 0.0055386
81, 162.7604, 0.006144
82, 182.6284, 0.0054756
83, 190.6033, 0.0052465
84, 165.8677, 0.0060289
85, 170.6689, 0.0058593
86, 167.7852, 0.00596
87, 168.6511, 0.0059294
88, 193.6558, 0.0051638
89, 145.0326, 0.006895
90, 162.1245, 0.0061681
91, 197.9101, 0.0050528
92, 154.4044, 0.0064765
