Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 8.293091, 0.1205823
5, 8.782322, 0.1138651
6, 136.4759, 0.0073273
7, 71.54611, 0.013977
8, 72.67072, 0.0137607
9, 34.44321, 0.0290333
10, 77.05585, 0.0129776
11, 74.12184, 0.0134913
12, 70.19022, 0.014247
13, 72.25329, 0.0138402
14, 72.44592, 0.0138034
15, 71.20681, 0.0140436
16, 72.73891, 0.0137478
17, 70.80197, 0.0141239
18, 72.50475, 0.0137922
19, 73.08873, 0.013682
20, 68.54996, 0.0145879
21, 74.78704, 0.0133713
22, 72.32959, 0.0138256
23, 71.60503, 0.0139655
24, 71.08281, 0.0140681
25, 71.93572, 0.0139013
26, 22.30356, 0.0448359
27, 72.84647, 0.0137275
28, 71.14855, 0.0140551
29, 70.62097, 0.0141601
30, 59.89243, 0.0166966
31, 37.95196, 0.0263491
32, 78.58546, 0.012725
33, 93.23401, 0.0107257
34, 70.61848, 0.0141606
35, 72.19695, 0.013851
36, 72.95649, 0.0137068
37, 71.65326, 0.0139561
38, 69.77101, 0.0143326
39, 70.90187, 0.014104
40, 74.96083, 0.0133403
41, 70.6524, 0.0141538
42, 72.17299, 0.0138556
43, 72.80829, 0.0137347
44, 72.29037, 0.0138331
45, 70.71535, 0.0141412
46, 72.82314, 0.0137319
47, 71.3455, 0.0140163
48, 71.57172, 0.013972
49, 70.25383, 0.0142341
50, 35.83562, 0.0279052
51, 42.112, 0.0237462
52, 39.31358, 0.0254365
53, 17.50418, 0.0571292
54, 46.04306, 0.0217188
55, 75.05479, 0.0133236
56, 60.00708, 0.0166647
57, 84.05198, 0.0118974
58, 66.58676, 0.015018
59, 71.38727, 0.0140081
60, 67.68556, 0.0147742
61, 70.50148, 0.0141841
62, 68.54245, 0.0145895
63, 74.87552, 0.0133555
64, 67.8965, 0.0147283
65, 73.34389, 0.0136344
66, 71.41378, 0.0140029
67, 68.61816, 0.0145734
68, 69.00121, 0.0144925
69, 77.08911, 0.012972
70, 71.67791, 0.0139513
71, 71.84166, 0.0139195
72, 68.08836, 0.0146868
73, 24.31398, 0.0411286
74, 66.51723, 0.0150337
75, 76.16552, 0.0131293
76, 70.93154, 0.0140981
77, 70.65091, 0.0141541
78, 70.56316, 0.0141717
79, 74.31077, 0.013457
80, 72.48636, 0.0137957
81, 70.50893, 0.0141826
82, 70.52087, 0.0141802
83, 73.27886, 0.0136465
84, 69.82411, 0.0143217
85, 74.56177, 0.0134117
86, 68.73088, 0.0145495
87, 74.75574, 0.0133769
88, 71.7669, 0.013934
89, 71.89693, 0.0139088
90, 23.72862, 0.0421432
91, 72.47112, 0.0137986
