Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.705356, 0.1752739
5, 47.16959, 0.0212001
6, 72.01291, 0.0138864
7, 71.81483, 0.0139247
8, 72.52841, 0.0137877
9, 72.27836, 0.0138354
10, 73.41119, 0.0136219
11, 71.76587, 0.0139342
12, 70.26716, 0.0142314
13, 72.15684, 0.0138587
14, 72.07051, 0.0138753
15, 72.53735, 0.013786
16, 72.39137, 0.0138138
17, 70.99399, 0.0140857
18, 70.95268, 0.0140939
19, 73.55321, 0.0135956
20, 71.86231, 0.0139155
21, 71.70978, 0.0139451
22, 71.85767, 0.0139164
23, 72.3898, 0.0138141
24, 71.54202, 0.0139778
25, 71.3511, 0.0140152
26, 71.65993, 0.0139548
27, 71.59477, 0.0139675
28, 71.82463, 0.0139228
29, 72.44172, 0.0138042
30, 17.9471, 0.0557193
31, 70.90489, 0.0141034
32, 72.48688, 0.0137956
33, 72.84754, 0.0137273
34, 70.67487, 0.0141493
35, 72.74526, 0.0137466
36, 72.50423, 0.0137923
37, 71.13589, 0.0140576
38, 72.2606, 0.0138388
39, 72.14278, 0.0138614
40, 71.47146, 0.0139916
41, 71.49393, 0.0139872
42, 72.51106, 0.013791
43, 72.01601, 0.0138858
44, 71.39134, 0.0140073
45, 71.75197, 0.0139369
46, 71.63529, 0.0139596
47, 35.95053, 0.027816
48, 72.03728, 0.0138817
49, 72.2841, 0.0138343
50, 71.53025, 0.0139801
51, 70.15919, 0.0142533
52, 50.13612, 0.0199457
53, 50.76812, 0.0196974
54, 11.35141, 0.0880948
55, 64.41515, 0.0155243
56, 73.19787, 0.0136616
57, 57.431, 0.0174122
58, 56.47675, 0.0177064
59, 19.88732, 0.0502833
60, 28.44562, 0.0351548
61, 39.17927, 0.0255237
62, 65.02543, 0.0153786
63, 78.75442, 0.0126977
64, 93.56025, 0.0106883
65, 71.04089, 0.0140764
66, 69.89292, 0.0143076
67, 67.68831, 0.0147736
68, 74.04171, 0.0135059
69, 72.33587, 0.0138244
70, 73.17858, 0.0136652
71, 71.38778, 0.014008
72, 70.00644, 0.0142844
73, 72.91021, 0.0137155
74, 71.04947, 0.0140747
75, 71.63426, 0.0139598
76, 72.34267, 0.0138231
77, 73.88799, 0.013534
78, 66.55972, 0.0150241
79, 71.05199, 0.0140742
80, 33.92947, 0.0294729
81, 84.24813, 0.0118697
82, 72.02587, 0.0138839
83, 72.57948, 0.013778
84, 72.11833, 0.0138661
85, 68.1069, 0.0146828
86, 76.11682, 0.0131377
87, 70.74688, 0.0141349
88, 73.08018, 0.0136836
89, 72.72251, 0.0137509
90, 71.27482, 0.0140302
91, 71.67482, 0.0139519
