Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 4.832029, 0.2069524
5, 24.68124, 0.0405166
6, 213.5657, 0.0046824
7, 59.56423, 0.0167886
8, 90.3424, 0.011069
9, 72.33849, 0.0138239
10, 71.74374, 0.0139385
11, 71.67431, 0.013952
12, 72.57526, 0.0137788
13, 71.87678, 0.0139127
14, 70.14886, 0.0142554
15, 73.38857, 0.0136261
16, 71.04594, 0.0140754
17, 72.61584, 0.0137711
18, 71.02525, 0.0140795
19, 71.32719, 0.0140199
20, 73.65994, 0.0135759
21, 71.47554, 0.0139908
22, 71.66199, 0.0139544
23, 23.89127, 0.0418563
24, 72.6797, 0.013759
25, 71.14197, 0.0140564
26, 72.05182, 0.0138789
27, 71.69384, 0.0139482
28, 72.21781, 0.013847
29, 70.85967, 0.0141124
30, 72.98045, 0.0137023
31, 71.58657, 0.0139691
32, 71.61528, 0.0139635
33, 72.10949, 0.0138678
34, 71.14501, 0.0140558
35, 72.02639, 0.0138838
36, 72.54525, 0.0137845
37, 71.48065, 0.0139898
38, 71.75403, 0.0139365
39, 35.84936, 0.0278945
40, 71.13033, 0.0140587
41, 73.10423, 0.0136791
42, 71.69281, 0.0139484
43, 71.12477, 0.0140598
44, 70.95772, 0.0140929
45, 72.65699, 0.0137633
46, 71.41429, 0.0140028
47, 54.98524, 0.0181867
48, 66.64845, 0.0150041
49, 14.70218, 0.0680171
50, 67.07313, 0.0149091
51, 76.12667, 0.013136
52, 69.3794, 0.0144135
53, 21.03452, 0.0475409
54, 81.52683, 0.0122659
55, 85.37741, 0.0117127
56, 72.11729, 0.0138663
57, 69.68787, 0.0143497
58, 71.55072, 0.0139761
59, 70.46571, 0.0141913
60, 70.36753, 0.0142111
61, 70.15919, 0.0142533
62, 71.63529, 0.0139596
63, 71.62811, 0.013961
64, 71.62144, 0.0139623
65, 71.24791, 0.0140355
66, 70.69686, 0.0141449
67, 71.29261, 0.0140267
68, 71.21442, 0.0140421
69, 72.38876, 0.0138143
70, 71.50877, 0.0139843
71, 70.01183, 0.0142833
72, 73.41012, 0.0136221
73, 71.37963, 0.0140096
74, 70.5348, 0.0141774
75, 72.99856, 0.0136989
76, 71.54202, 0.0139778
77, 36.19936, 0.0276248
78, 71.53485, 0.0139792
79, 71.02222, 0.0140801
80, 71.57991, 0.0139704
81, 70.76239, 0.0141318
82, 73.35842, 0.0136317
83, 71.52871, 0.0139804
84, 71.69178, 0.0139486
85, 70.49203, 0.014186
86, 72.16621, 0.0138569
87, 71.84321, 0.0139192
88, 71.19009, 0.0140469
89, 72.41916, 0.0138085
90, 71.76124, 0.0139351
91, 70.91394, 0.0141016
