Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.251955, 0.1904053
5, 23.19949, 0.0431044
6, 70.43345, 0.0141978
7, 72.64222, 0.0137661
8, 71.95642, 0.0138973
9, 72.15945, 0.0138582
10, 71.26162, 0.0140328
11, 71.00961, 0.0140826
12, 72.81571, 0.0137333
13, 35.78202, 0.027947
14, 71.27482, 0.0140302
15, 73.13149, 0.013674
16, 71.43877, 0.013998
17, 72.36937, 0.013818
18, 72.45747, 0.0138012
19, 70.53429, 0.0141775
20, 72.71352, 0.0137526
21, 70.48359, 0.0141877
22, 73.05402, 0.0136885
23, 71.63375, 0.0139599
24, 71.35925, 0.0140136
25, 71.60964, 0.0139646
26, 71.973, 0.0138941
27, 58.84119, 0.0169949
28, 72.95702, 0.0137067
29, 69.89781, 0.0143066
30, 72.2079, 0.0138489
31, 72.27836, 0.0138354
32, 17.87639, 0.0559397
33, 73.34658, 0.0136339
34, 71.82154, 0.0139234
35, 69.88267, 0.0143097
36, 72.98205, 0.013702
37, 54.25965, 0.0184299
38, 35.74467, 0.0279762
39, 163.071, 0.0061323
40, 71.9761, 0.0138935
41, 71.44031, 0.0139977
42, 70.83356, 0.0141176
43, 56.97291, 0.0175522
44, 58.60771, 0.0170626
45, 73.65126, 0.0135775
46, 10.14667, 0.0985545
47, 114.1266, 0.0087622
48, 37.68366, 0.0265367
49, 62.08173, 0.0161078
50, 71.00558, 0.0140834
51, 58.13514, 0.0172013
52, 87.44546, 0.0114357
53, 70.11983, 0.0142613
54, 67.32193, 0.014854
55, 74.4524, 0.0134314
56, 68.92939, 0.0145076
57, 71.42959, 0.0139998
58, 68.45283, 0.0146086
59, 71.80503, 0.0139266
60, 71.61375, 0.0139638
61, 70.92299, 0.0140998
62, 70.97232, 0.01409
63, 72.10429, 0.0138688
64, 71.63837, 0.013959
65, 71.14906, 0.014055
66, 71.67842, 0.0139512
67, 72.90755, 0.013716
68, 72.87461, 0.0137222
69, 72.00668, 0.0138876
70, 71.50672, 0.0139847
71, 71.25603, 0.0140339
72, 70.94765, 0.0140949
73, 71.184, 0.0140481
74, 72.87248, 0.0137226
75, 70.38288, 0.014208
76, 71.99943, 0.013889
77, 36.05682, 0.027734
78, 67.02278, 0.0149203
79, 75.18176, 0.0133011
80, 72.26373, 0.0138382
81, 71.61221, 0.0139641
82, 72.41287, 0.0138097
83, 71.14703, 0.0140554
84, 71.06512, 0.0140716
85, 71.58144, 0.0139701
86, 71.63786, 0.0139591
87, 70.84561, 0.0141152
88, 72.79345, 0.0137375
89, 70.01527, 0.0142826
90, 73.35627, 0.0136321
91, 71.79782, 0.013928
92, 71.54765, 0.0139767
