Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 6.748135, 0.1481891
5, 54.12046, 0.0184773
6, 63.0517, 0.01586
7, 70.64841, 0.0141546
8, 71.04846, 0.0140749
9, 73.88362, 0.0135348
10, 72.55683, 0.0137823
11, 70.09232, 0.0142669
12, 73.39288, 0.0136253
13, 71.25349, 0.0140344
14, 72.09338, 0.0138709
15, 71.8649, 0.013915
16, 71.63273, 0.0139601
17, 68.65256, 0.0145661
18, 76.32889, 0.0131012
19, 69.54926, 0.0143783
20, 73.17484, 0.0136659
21, 72.56683, 0.0137804
22, 71.27025, 0.0140311
23, 69.62721, 0.0143622
24, 74.05433, 0.0135036
25, 71.45052, 0.0139957
26, 72.39977, 0.0138122
27, 70.82304, 0.0141197
28, 72.45642, 0.0138014
29, 71.18299, 0.0140483
30, 23.96576, 0.0417262
31, 71.64504, 0.0139577
32, 73.01455, 0.0136959
33, 71.1982, 0.0140453
34, 70.62347, 0.0141596
35, 72.86399, 0.0137242
36, 72.87568, 0.013722
37, 71.36485, 0.0140125
38, 70.70586, 0.0141431
39, 72.49319, 0.0137944
40, 72.41864, 0.0138086
41, 71.65736, 0.0139553
42, 71.16475, 0.0140519
43, 71.91399, 0.0139055
44, 72.56315, 0.0137811
45, 71.64915, 0.0139569
46, 71.07927, 0.0140688
47, 35.84576, 0.0278973
48, 71.69076, 0.0139488
49, 51.24946, 0.0195124
50, 73.04495, 0.0136902
51, 25.15306, 0.0397566
52, 68.90137, 0.0145135
53, 76.66242, 0.0130442
54, 67.61188, 0.0147903
55, 69.1128, 0.0144691
56, 47.21836, 0.0211782
57, 92.91262, 0.0107628
58, 69.75884, 0.0143351
59, 58.43306, 0.0171136
60, 44.65223, 0.0223953
61, 68.0902, 0.0146864
62, 17.9019, 0.05586
63, 69.75008, 0.0143369
64, 71.82515, 0.0139227
65, 69.69127, 0.014349
66, 72.66702, 0.0137614
67, 71.78133, 0.0139312
68, 71.33329, 0.0140187
69, 73.31432, 0.0136399
70, 69.97509, 0.0142908
71, 54.10611, 0.0184822
72, 109.3231, 0.0091472
73, 71.19566, 0.0140458
74, 72.8948, 0.0137184
75, 69.87437, 0.0143114
76, 71.40307, 0.014005
77, 72.0321, 0.0138827
78, 71.67637, 0.0139516
79, 73.1347, 0.0136734
80, 71.4827, 0.0139894
81, 71.61631, 0.0139633
82, 71.62811, 0.013961
83, 72.1683, 0.0138565
84, 72.49004, 0.013795
85, 35.38633, 0.0282595
86, 54.45941, 0.0183623
87, 105.3463, 0.0094925
88, 72.42966, 0.0138065
89, 68.11943, 0.0146801
90, 72.68446, 0.0137581
91, 72.42546, 0.0138073
