Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.443069, 0.1837199
5, 22.47979, 0.0444844
6, 79.24056, 0.0126198
7, 72.99377, 0.0136998
8, 71.57889, 0.0139706
9, 72.11729, 0.0138663
10, 72.15476, 0.0138591
11, 35.72309, 0.0279931
12, 70.79044, 0.0141262
13, 71.6738, 0.0139521
14, 73.13363, 0.0136736
15, 73.02948, 0.0136931
16, 71.02626, 0.0140793
17, 71.18857, 0.0140472
18, 72.6285, 0.0137687
19, 72.07415, 0.0138746
20, 71.93934, 0.0139006
21, 71.60964, 0.0139646
22, 71.41479, 0.0140027
23, 71.49342, 0.0139873
24, 72.62428, 0.0137695
25, 58.79241, 0.017009
26, 71.95901, 0.0138968
27, 71.54713, 0.0139768
28, 58.20247, 0.0171814
29, 20.24956, 0.0493838
30, 62.5, 0.016
31, 81.27108, 0.0123045
32, 73.98091, 0.013517
33, 72.02431, 0.0138842
34, 71.91037, 0.0139062
35, 71.884, 0.0139113
36, 71.61785, 0.013963
37, 70.30124, 0.0142245
38, 72.43804, 0.0138049
39, 72.64644, 0.0137653
40, 72.01498, 0.013886
41, 70.39874, 0.0142048
42, 71.68048, 0.0139508
43, 72.77068, 0.0137418
44, 71.44133, 0.0139975
45, 43.47316, 0.0230027
46, 88.53397, 0.0112951
47, 18.7743, 0.0532643
48, 70.62746, 0.0141588
49, 36.1063, 0.027696
50, 67.08483, 0.0149065
51, 70.63544, 0.0141572
52, 69.26023, 0.0144383
53, 68.4163, 0.0146164
54, 69.47967, 0.0143927
55, 59.88956, 0.0166974
56, 89.0686, 0.0112273
57, 68.80655, 0.0145335
58, 72.09338, 0.0138709
59, 70.55321, 0.0141737
60, 68.92701, 0.0145081
61, 72.97513, 0.0137033
62, 71.44541, 0.0139967
63, 70.41064, 0.0142024
64, 71.88969, 0.0139102
65, 72.46797, 0.0137992
66, 70.71486, 0.0141413
67, 73.22735, 0.0136561
68, 71.08179, 0.0140683
69, 72.17038, 0.0138561
70, 71.93106, 0.0139022
71, 71.3282, 0.0140197
72, 72.29351, 0.0138325
73, 67.15691, 0.0148905
74, 75.84434, 0.0131849
75, 71.27482, 0.0140302
76, 71.66404, 0.013954
77, 72.21207, 0.0138481
78, 70.79846, 0.0141246
79, 72.65752, 0.0137632
80, 72.8364, 0.0137294
81, 55.348, 0.0180675
82, 18.69403, 0.053493
83, 77.99521, 0.0128213
84, 72.48373, 0.0137962
85, 71.41174, 0.0140033
86, 74.74345, 0.0133791
87, 71.72315, 0.0139425
88, 71.74116, 0.013939
89, 72.4832, 0.0137963
90, 67.67365, 0.0147768
91, 76.68535, 0.0130403
