Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 5.101106, 0.1960359
5, 27.9282, 0.0358061
6, 77.65241, 0.0128779
7, 68.30927, 0.0146393
8, 74.26607, 0.0134651
9, 72.58896, 0.0137762
10, 71.60759, 0.013965
11, 71.27482, 0.0140302
12, 71.92485, 0.0139034
13, 72.20164, 0.0138501
14, 71.75918, 0.0139355
15, 70.60801, 0.0141627
16, 35.98727, 0.0277876
17, 72.7855, 0.013739
18, 71.72726, 0.0139417
19, 71.86231, 0.0139155
20, 59.4601, 0.016818
21, 71.72366, 0.0139424
22, 70.78343, 0.0141276
23, 73.08553, 0.0136826
24, 32.8757, 0.0304176
25, 119.2378, 0.0083866
26, 72.08194, 0.0138731
27, 71.23268, 0.0140385
28, 71.08533, 0.0140676
29, 72.57262, 0.0137793
30, 72.07986, 0.0138735
31, 72.06116, 0.0138771
32, 71.22152, 0.0140407
33, 70.92299, 0.0140998
34, 17.97724, 0.0556259
35, 71.973, 0.0138941
36, 71.74167, 0.0139389
37, 71.99787, 0.0138893
38, 71.0727, 0.0140701
39, 72.72198, 0.013751
40, 72.09753, 0.0138701
41, 69.69952, 0.0143473
42, 71.9083, 0.0139066
43, 38.61242, 0.0258984
44, 45.09908, 0.0221734
45, 12.27598, 0.0814599
46, 69.20319, 0.0144502
47, 73.8307, 0.0135445
48, 68.56406, 0.0145849
49, 69.8129, 0.014324
50, 68.31488, 0.0146381
51, 71.10201, 0.0140643
52, 72.29822, 0.0138316
53, 35.42732, 0.0282268
54, 70.20007, 0.014245
55, 70.3314, 0.0142184
56, 72.44067, 0.0138044
57, 70.6105, 0.0141622
58, 68.55231, 0.0145874
59, 71.09443, 0.0140658
60, 69.91149, 0.0143038
61, 73.27081, 0.013648
62, 71.35569, 0.0140143
63, 72.69608, 0.0137559
64, 71.97973, 0.0138928
65, 55.11616, 0.0181435
66, 101.805, 0.0098227
67, 71.55737, 0.0139748
68, 72.77332, 0.0137413
69, 74.6341, 0.0133987
70, 71.96471, 0.0138957
71, 70.23902, 0.0142371
72, 72.25486, 0.0138399
73, 71.64248, 0.0139582
74, 71.44133, 0.0139975
75, 72.08506, 0.0138725
76, 70.90187, 0.014104
77, 72.04559, 0.0138801
78, 71.27686, 0.0140298
79, 71.27075, 0.014031
80, 72.64433, 0.0137657
81, 34.71306, 0.0288076
82, 76.8232, 0.0130169
83, 71.48883, 0.0139882
84, 70.89935, 0.0141045
85, 69.47725, 0.0143932
86, 74.83685, 0.0133624
87, 71.08028, 0.0140686
88, 71.53127, 0.0139799
89, 72.51421, 0.0137904
90, 71.09847, 0.014065
91, 71.82154, 0.0139234
