Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 4.578382, 0.2184178
5, 20.92913, 0.0477803
6, 115.6256, 0.0086486
7, 72.80776, 0.0137348
8, 71.60144, 0.0139662
9, 72.394, 0.0138133
10, 71.82825, 0.0139221
11, 71.33075, 0.0140192
12, 72.10326, 0.013869
13, 70.93959, 0.0140965
14, 72.23502, 0.0138437
15, 73.27779, 0.0136467
16, 70.83508, 0.0141173
17, 14.36326, 0.0696221
18, 73.28101, 0.0136461
19, 71.01163, 0.0140822
20, 70.66689, 0.0141509
21, 73.50779, 0.013604
22, 70.95369, 0.0140937
23, 72.28097, 0.0138349
24, 70.96175, 0.0140921
25, 71.84476, 0.0139189
26, 72.19018, 0.0138523
27, 71.66148, 0.0139545
28, 72.63377, 0.0137677
29, 71.2205, 0.0140409
30, 72.02172, 0.0138847
31, 70.87122, 0.0141101
32, 72.67812, 0.0137593
33, 71.32719, 0.0140199
34, 72.61426, 0.0137714
35, 57.5682, 0.0173707
36, 73.13416, 0.0136735
37, 72.45064, 0.0138025
38, 71.42245, 0.0140012
39, 56.73469, 0.0176259
40, 41.36607, 0.0241744
41, 91.23089, 0.0109612
42, 72.24129, 0.0138425
43, 72.02847, 0.0138834
44, 4.650133, 0.2150476
45, 66.82214, 0.0149651
46, 12.4757, 0.0801558
47, 67.30879, 0.0148569
48, 36.29013, 0.0275557
49, 34.0567, 0.0293628
50, 69.56812, 0.0143744
51, 68.75687, 0.014544
52, 72.0072, 0.0138875
53, 71.08685, 0.0140673
54, 70.19613, 0.0142458
55, 73.27779, 0.0136467
56, 71.77257, 0.0139329
57, 71.91399, 0.0139055
58, 70.58807, 0.0141667
59, 70.6599, 0.0141523
60, 69.52701, 0.0143829
61, 73.03108, 0.0136928
62, 71.06412, 0.0140718
63, 17.88004, 0.0559283
64, 70.76189, 0.0141319
65, 71.57991, 0.0139704
66, 71.55584, 0.0139751
67, 71.55584, 0.0139751
68, 69.10946, 0.0144698
69, 29.28206, 0.0341506
70, 34.30249, 0.0291524
71, 41.46074, 0.0241192
72, 107.9925, 0.0092599
73, 71.70309, 0.0139464
74, 68.21096, 0.0146604
75, 72.09702, 0.0138702
76, 73.62957, 0.0135815
77, 71.80813, 0.013926
78, 71.32006, 0.0140213
79, 72.91553, 0.0137145
80, 71.63016, 0.0139606
81, 72.21989, 0.0138466
82, 71.13438, 0.0140579
83, 72.05182, 0.0138789
84, 71.69743, 0.0139475
85, 71.57172, 0.013972
86, 71.39594, 0.0140064
87, 71.16121, 0.0140526
88, 71.00306, 0.0140839
89, 73.29444, 0.0136436
90, 72.04299, 0.0138806
91, 71.02475, 0.0140796
