Frame, FPS, Frame Time
1, 50, 0.02
2, 50, 0.02
3, 3, 0.3333333
4, 7.365446, 0.1357691
5, 34.43087, 0.0290437
6, 220.0317, 0.0045448
7, 225.8968, 0.0044268
8, 190.8106, 0.0052408
9, 67.27664, 0.014864
10, 14.48843, 0.0690206
11, 153.5485, 0.0065126
12, 173.771, 0.0057547
13, 197.2698, 0.0050692
14, 159.5074, 0.0062693
15, 184.1858, 0.0054293
16, 129.532, 0.0077201
17, 83.34514, 0.0119983
18, 67.76261, 0.0147574
19, 73.85688, 0.0135397
20, 72.17246, 0.0138557
21, 71.48627, 0.0139887
22, 71.47707, 0.0139905
23, 72.29089, 0.013833
24, 71.95694, 0.0138972
25, 69.37025, 0.0144154
26, 72.85603, 0.0137257
27, 18.00624, 0.0555363
28, 72.89852, 0.0137177
29, 71.63477, 0.0139597
30, 72.12769, 0.0138643
31, 72.20008, 0.0138504
32, 71.58862, 0.0139687
33, 71.52103, 0.0139819
34, 71.5456, 0.0139771
35, 73.15824, 0.013669
36, 71.22406, 0.0140402
37, 71.7, 0.013947
38, 72.96288, 0.0137056
39, 70.19268, 0.0142465
40, 72.68604, 0.0137578
41, 70.97081, 0.0140903
42, 72.94372, 0.0137092
43, 71.0823, 0.0140682
44, 35.78202, 0.027947
45, 72.83374, 0.0137299
46, 71.93106, 0.0139022
47, 59.21224, 0.0168884
48, 71.30735, 0.0140238
49, 71.73035, 0.0139411
50, 71.62656, 0.0139613
51, 72.31181, 0.013829
52, 71.87574, 0.0139129
53, 71.15462, 0.0140539
54, 72.01134, 0.0138867
55, 71.76536, 0.0139343
56, 71.45461, 0.0139949
57, 51.74484, 0.0193256
58, 30.43556, 0.0328563
59, 69.32697, 0.0144244
60, 71.83495, 0.0139208
61, 20.7002, 0.0483087
62, 69.11328, 0.014469
63, 12.46524, 0.0802231
64, 67.74838, 0.0147605
65, 78.60091, 0.0127225
66, 71.38676, 0.0140082
67, 69.57635, 0.0143727
68, 70.07316, 0.0142708
69, 52.75291, 0.0189563
70, 104.5107, 0.0095684
71, 69.15678, 0.0144599
72, 69.82411, 0.0143217
73, 71.55686, 0.0139749
74, 71.37351, 0.0140108
75, 70.26518, 0.0142318
76, 71.64299, 0.0139581
77, 70.83006, 0.0141183
78, 70.80949, 0.0141224
79, 35.572, 0.028112
80, 75.22473, 0.0132935
81, 72.186, 0.0138531
82, 71.37351, 0.0140108
83, 59.85874, 0.016706
84, 88.71304, 0.0112723
85, 71.12022, 0.0140607
86, 71.79163, 0.0139292
87, 71.41531, 0.0140026
88, 71.13135, 0.0140585
89, 71.44847, 0.0139961
90, 72.04352, 0.0138805
91, 71.34449, 0.0140165
